iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
62,6.200533,1624895129950250,0.29985788,-0.022859562,-0.32824913,0.31221786,0.02034792,-0.29909918,-2.6741488,-2.6156762,0.06692653,1.2394856,0.97531915,-0.24740428,-0.15352191,-0.31903818,-0.14349183,-0.80861217,-0.60520655,0.22948411,-1.243216,-1.3250022,-0.0676308,2.186596,1.4064703,-0.65357363,0.3098146915435791,0.05112363398075104,0.07606900483369827,1.6219402551651,3.7473068237304688
63,6.300602,1624895130050319,0.32380974,-0.0033162127,-0.3327332,0.3363568,0.031925563,-0.3119716,-2.730852,-2.8137307,-0.09486134,1.2747961,1.0109615,-0.24709345,-0.21237263,-0.43329182,-0.19152257,-0.7438756,-0.38655397,0.4031336,-1.279938,-1.3887345,-0.08996623,2.2094839,1.3174229,-0.7473509,0.36123335361480713,0.05927281826734543,0.06494151800870895,1.612287998199463,3.9226877689361572
64,6.40065,1624895130150367,0.35498118,0.06511239,-0.29483742,0.36787271,0.09581458,-0.27879664,-2.7632954,-2.9297953,-0.1905722,1.3087195,1.089269,-0.20552565,-0.27683246,-0.46505865,-0.16317986,-0.6635821,-0.2786679,0.43426377,-1.3084853,-1.4212711,-0.0932651,2.228174,1.4351192,-0.66440547,0.33700165152549744,0.04686758667230606,0.11026131361722946,1.3709179162979126,3.382267475128174
65,6.500667,1624895130250384,0.3849891,0.14937375,-0.23965402,0.3984765,0.17580147,-0.2281904,-2.7826798,-2.9311318,-0.16991505,1.3434185,1.1520827,-0.17919494,-0.33377457,-0.4670504,-0.11554148,-0.5790958,-0.25602052,0.36449653,-1.3339025,-1.4166414,-0.06841862,2.2417412,1.5779849,-0.5560817,0.28075844049453735,0.060210149735212326,0.18881498277187347,1.0615761280059814,2.6151857376098633
66,6.600662,1624895130350379,0.41272786,0.26191273,-0.15340024,0.42711756,0.2921602,-0.13830006,-2.7997835,-2.7423453,0.06574247,1.3744175,1.2187641,-0.14577678,-0.3939992,-0.45607957,-0.053819653,-0.4972061,-0.3412778,0.17591974,-1.3611827,-1.37366,-0.01031774,2.2484322,1.807403,-0.36948544,0.17273597419261932,0.07703860104084015,0.23039814829826355,0.565838098526001,1.3400063514709473
67,6.700637,1624895130450354,0.44179124,0.2331994,-0.2121673,0.45683938,0.25170732,-0.21021292,-2.8077273,-2.8804598,-0.08324802,1.4040505,1.2152941,-0.17677917,-0.4496188,-0.53013384,-0.069801316,-0.4230117,-0.16998169,0.2854708,-1.3835195,-1.4205999,-0.030662615,2.2553928,1.6644619,-0.4950701,0.23973578214645386,0.10321458429098129,0.28255829215049744,0.8751522302627563,2.1223556995391846
68,6.800588,1624895130550305,0.4680426,0.29184198,-0.17922087,0.48353583,0.3070684,-0.18083829,-2.8208928,-2.8443632,-0.026863724,1.4302619,1.2641376,-0.15558311,-0.50374055,-0.57853884,-0.06484525,-0.34314236,-0.111028396,0.26187313,-1.4024464,-1.432935,-0.02521171,2.2516787,1.7217451,-0.44396773,0.21221326291561127,0.10837526619434357,0.29631006717681885,0.6666883826255798,1.6419360637664795
69,6.900526,1624895130650243,0.492477,0.33436814,-0.160819,0.510547,0.34788713,-0.16668873,-2.8254483,-2.8673377,-0.04794575,1.453892,1.3016993,-0.14253561,-0.56074226,-0.6097884,-0.042519826,-0.2699947,-0.042268,0.25692338,-1.4206933,-1.4529573,-0.026679816,2.241694,1.7547083,-0.40798685,0.19724531471729279,0.11634508520364761,0.3088509440422058,0.5758810639381409,1.4271421432495117
70,7.000461,1624895130750178,0.51530415,0.3338087,-0.18460646,0.5348579,0.3482938,-0.19118507,-2.823074,-2.9659781,-0.16356494,1.4772593,1.3469385,-0.12205152,-0.62164754,-0.61965925,0.0017237195,-0.20468941,0.044579305,0.2812273,-1.4425293,-1.4835747,-0.033941377,2.2316997,1.7907555,-0.3694142,0.2027905285358429,0.11870460957288742,0.3046875596046448,0.751529335975647,1.7713230848312378
71,7.100396,1624895130850113,0.5367414,0.33004943,-0.21023485,0.55851376,0.34546438,-0.21832635,-2.8206208,-3.0407677,-0.25197545,1.4985925,1.384848,-0.10652705,-0.6782993,-0.63208956,0.040060848,-0.14246766,0.095297255,0.26824862,-1.4640156,-1.5062617,-0.034934245,2.2222252,1.830729,-0.32798767,0.20888489484786987,0.11997909098863602,0.29495593905448914,0.9395319819450378,2.120497465133667
72,7.20033,1624895130950047,0.55692095,0.40075424,-0.15884355,0.5812268,0.41567865,-0.16964859,-2.8227317,-2.9860697,-0.18695314,1.5155282,1.4308321,-0.079321824,-0.7239866,-0.631801,0.07991893,-0.08082911,0.12685648,0.23431282,-1.4785787,-1.4738595,0.0039023606,2.209665,1.9427583,-0.22360912,0.16068647801876068,0.11379054933786392,0.2770502269268036,0.6827927827835083,1.4976403713226318
73,7.300267,1624895131049984,0.57845867,0.5130718,-0.06650768,0.60581386,0.5326725,-0.07495295,-2.8216832,-2.8939922,-0.08276337,1.5299847,1.4757419,-0.050800968,-0.76232976,-0.64487576,0.10182497,-0.023520522,0.13672426,0.18078966,-1.487966,-1.4412954,0.038592923,2.198937,2.065595,-0.11171128,0.09778405725955963,0.11965200304985046,0.2874239981174469,0.18650668859481812,0.3725886940956116
74,7.40021,1624895131149927,0.5981206,0.5258643,-0.07349487,0.6287194,0.5462008,-0.08456246,-2.8175447,-2.901093,-0.09562762,1.5428227,1.516873,-0.024303125,-0.7997919,-0.70995843,0.07787974,0.027021237,0.1665695,0.15743966,-1.4982197,-1.4998542,-0.0013515868,2.189463,2.081569,-0.09039138,0.08754464238882065,0.11982445418834686,0.2744884788990021,0.24022673070430756,0.5050298571586609
75,7.500152,1624895131249869,0.61586416,0.578336,-0.038171425,0.64863116,0.5972803,-0.052622724,-2.8132272,-2.838165,-0.028543355,1.5585042,1.5443349,-0.013270247,-0.836392,-0.76731724,0.059883315,0.07726799,0.21626309,0.15681556,-1.5088418,-1.5042096,0.0038303994,2.183795,2.0908198,-0.07789271,0.07024609297513962,0.11054234206676483,0.24830187857151031,0.0751962885260582,0.1439632922410965
76,7.600096,1624895131349813,0.6330234,0.53028697,-0.10449741,0.66844195,0.5407309,-0.13087429,-2.807917,-2.9425306,-0.15407577,1.5706836,1.5240772,-0.043649096,-0.8668981,-0.8548685,0.010428922,0.1260382,0.31884256,0.21752368,-1.5137273,-1.5653354,-0.042675875,2.1774125,1.9142578,-0.22046578,0.13763360679149628,0.09856954962015152,0.21950653195381165,0.4157205820083618,1.0275527238845825
77,7.700037,1624895131449754,0.649136,0.6182169,-0.031449117,0.6875318,0.6247917,-0.06429414,-2.800655,-2.7483013,0.05992284,1.5774869,1.5561422,-0.019990277,-0.88090324,-0.8576127,0.02019136,0.16155903,0.30803373,0.16525413,-1.5087401,-1.5102665,-0.0012622761,2.1744332,2.0150976,-0.1334882,0.08265171200037003,0.09015128016471863,0.20239317417144775,0.05326394364237785,0.15776807069778442
78,7.799984,1624895131549701,0.6649759,0.597804,-0.06832326,0.70696723,0.60323167,-0.10630496,-2.7856388,-2.793271,-0.008735717,1.587258,1.5527877,-0.032283068,-0.90617025,-0.84914637,0.049435996,0.19465743,0.22956982,0.039388485,-1.511023,-1.5406196,-0.02447406,2.1718667,2.058666,-0.09483725,0.06192311272025108,0.08091804385185242,0.17878544330596924,0.3243078291416168,0.6878857612609863
79,7.89993,1624895131649647,0.68167204,0.53457385,-0.14961958,0.7266679,0.5417621,-0.18948564,-2.7709339,-2.8352823,-0.07365188,1.597943,1.5417142,-0.052660864,-0.92628986,-0.89865375,0.02395871,0.22905579,0.2513645,0.025168892,-1.5082424,-1.5656016,-0.047431614,2.1695795,2.002747,-0.13976888,0.1057598665356636,0.07854143530130386,0.16876591742038727,0.7422959804534912,1.5732618570327759
80,7.999874,1624895131749591,0.6960413,0.73192793,0.036501776,0.74425596,0.7371243,-0.0073082773,-2.7538247,-2.4240112,0.3774975,1.608472,1.5815456,-0.025217833,-0.9464817,-0.8301098,0.10088689,0.25713792,0.14810851,-0.123008,-1.5064747,-1.3866037,0.099124014,2.1686733,2.2392673,0.0591423,0.15131036937236786,0.06931192427873611,0.1418437957763672,0.27112877368927,0.7387703657150269
81,8.099815,1624895131849532,0.7124569,0.7458175,0.033932433,0.76501465,0.75309896,-0.01221082,-2.7393951,-2.5403147,0.22786327,1.614911,1.6127187,-0.002053153,-0.9582048,-0.8893444,0.059697498,0.28828356,0.2092103,-0.08921118,-1.4985759,-1.4532892,0.03744864,2.1663501,2.2431192,0.064315625,0.09373348206281662,0.07159482687711716,0.1343049556016922,0.17327620089054108,0.46755972504615784
82,8.199762,1624895131949479,0.7277,0.8460762,0.12040527,0.78401804,0.86099285,0.078881375,-2.7190611,-2.4508944,0.306938,1.6221073,1.688535,0.06221266,-0.9616839,-0.93459976,0.023480214,0.30370802,0.30897012,0.0059367577,-1.4891348,-1.4197094,0.057409365,2.1748292,2.3514786,0.14799327,0.13443653285503387,0.07442569732666016,0.13312102854251862,0.6213609576225281,1.3570215702056885
83,8.29971,1624895132049427,0.74252975,0.89011705,0.15011708,0.8010429,0.90457433,0.10609576,-2.701794,-2.3896985,0.35721776,1.625228,1.6767743,0.048275445,-0.9621307,-0.9711013,-0.0077768904,0.32072482,0.33317414,0.014045443,-1.4773866,-1.3981922,0.06548764,2.1819587,2.3067026,0.104507975,0.14966411888599396,0.0709909200668335,0.11618120223283768,0.7952755689620972,1.6653186082839966
84,8.399669,1624895132149386,0.76081437,0.88513273,0.1264493,0.82102054,0.8856535,0.06623383,-2.6773381,-2.3671236,0.35506496,1.6267889,1.663843,0.034702975,-0.9608533,-1.0470954,-0.07476632,0.3360523,0.45012882,0.1287022,-1.4627957,-1.4130284,0.04115375,2.1897566,2.1482794,-0.03474877,0.14692988991737366,0.07925792038440704,0.12699539959430695,0.7413121461868286,1.404120683670044
85,8.499652,1624895132249369,0.77514774,0.957992,0.1859784,0.8364089,0.9619189,0.1286187,-2.6532722,-2.3683188,0.32615155,1.6303016,1.7065393,0.07140016,-0.95709866,-1.0764145,-0.10343904,0.3404048,0.47076145,0.14706957,-1.4506339,-1.415906,0.0287173,2.205649,2.2374494,0.026641829,0.1567111760377884,0.07431039214134216,0.12347860634326935,0.9562352895736694,1.846745252609253
86,8.599661,1624895132349378,0.79259765,0.9535846,0.16374643,0.8541349,0.9487101,0.096917674,-2.625216,-2.3608646,0.30257097,1.6367844,1.670374,0.031458236,-0.96676546,-1.1675913,-0.17410296,0.35436705,0.60004514,0.27717632,-1.4423156,-1.4206907,0.017882131,2.217213,2.0573971,-0.13389046,0.17823079228401184,0.07714245468378067,0.1373206228017807,0.9378401041030884,1.6367498636245728
87,8.699692,1624895132449409,0.80601776,1.0004674,0.19778271,0.86688364,0.9992681,0.13566346,-2.605595,-2.2925117,0.3583486,1.6408757,1.6622397,0.020008363,-0.9643903,-1.1609656,-0.17041798,0.3617434,0.6611896,0.33783802,-1.4310614,-1.3570052,0.06123868,2.2324755,2.0290534,-0.17042294,0.21281082928180695,0.06437210738658905,0.11732948571443558,1.184662938117981,2.1060144901275635
88,8.799741,1624895132549458,0.82037795,0.9280903,0.10955862,0.8814188,0.9178621,0.037345946,-2.5802555,-2.358292,0.2540546,1.6460483,1.6485642,0.0023562696,-0.969427,-1.2289805,-0.22501604,0.36861593,0.7866189,0.47159484,-1.4228477,-1.397685,0.020807594,2.2478702,1.8598211,-0.3250998,0.23903551697731018,0.056183405220508575,0.10699836909770966,0.7807475328445435,1.1262134313583374
89,8.899813,1624895132649530,0.83570206,0.8985314,0.06390627,0.89655,0.879251,-0.01772747,-2.5549996,-2.4435494,0.12756352,1.6497666,1.6574585,0.0072038993,-0.9678578,-1.2984991,-0.28664452,0.37205535,0.8566343,0.5467065,-1.4110322,-1.4664308,-0.045810323,2.2639222,1.7854712,-0.40083668,0.26564645767211914,0.050355806946754456,0.10579946637153625,0.49168330430984497,0.4427042007446289
90,8.999903,1624895132749620,0.8543821,0.77658033,-0.07913536,0.9147431,0.7653088,-0.15313563,-2.5240853,-2.716448,-0.22017436,1.6569898,1.6539721,-0.0028261836,-0.98380435,-1.4294456,-0.386342,0.38138205,0.93365175,0.62307584,-1.4046234,-1.642257,-0.1965045,2.2729163,1.5965347,-0.566659,0.34917718172073364,0.053207121789455414,0.12907202541828156,0.3575519025325775,1.3430362939834595
91,9.099995,1624895132849712,0.8753108,0.78842986,-0.088370144,0.9352174,0.7644021,-0.17504616,-2.4935892,-2.8208141,-0.37453476,1.6602806,1.6700938,0.009190512,-0.9914872,-1.2149922,-0.19376425,0.39143974,0.84992224,0.51726425,-1.3910431,-1.5657237,-0.14444727,2.278944,1.8032036,-0.3985658,0.2880186140537262,0.07007787376642227,0.181007519364357,0.5043124556541443,1.5065160989761353
92,9.200071,1624895132949788,0.8917915,0.57348245,-0.3237652,0.9494912,0.5472045,-0.41225082,-2.4807506,-2.8968844,-0.476298,1.6607084,1.5531945,-0.10069181,-0.9872922,-0.9459073,0.035877995,0.41400817,0.76209,0.3927092,-1.3719496,-1.4385484,-0.055072106,2.2723017,1.7537311,-0.434448,0.32769250869750977,0.06639072299003601,0.17696741223335266,1.6954888105392456,3.7416956424713135
93,9.30014,1624895133049857,0.90930283,0.9232262,0.014162006,0.96588504,0.9167552,-0.050346725,-2.4598353,-2.639466,-0.20560154,1.6631409,1.6609067,-0.0020924523,-0.9948006,-1.3341982,-0.29423565,0.43445703,0.9528441,0.5848491,-1.3581804,-1.4749885,-0.09659118,2.2651954,1.7157924,-0.4602788,0.2947077453136444,0.068696029484272,0.18857015669345856,0.2230924516916275,0.27544793486595154
94,9.400199,1624895133149916,0.9299862,0.7563733,-0.17658877,0.98513365,0.74517447,-0.24590266,-2.4358668,-2.8251972,-0.4456193,1.6656815,1.6408261,-0.023278223,-1.0078177,-1.4647518,-0.3961321,0.46256465,1.0647159,0.6793526,-1.3427058,-1.632283,-0.23945777,2.252054,1.4445297,-0.67652774,0.4219360947608948,0.08554849773645401,0.225839301943779,0.7638029456138611,2.369136095046997
95,9.500257,1624895133249974,0.94710714,0.90075684,-0.04714479,1.0024762,0.8876558,-0.117664374,-2.4045453,-2.8173923,-0.47253597,1.6736966,1.7640042,0.08457729,-1.0383232,-1.244624,-0.17884941,0.4838339,0.87910014,0.44594306,-1.3397584,-1.5549426,-0.17794062,2.2432892,1.9783586,-0.22195356,0.2641707956790924,0.08763978630304337,0.2290201634168625,0.4375464618206024,1.2489389181137085
96,9.600311,1624895133350028,0.96482664,0.98488903,0.020406276,1.0188713,0.98153234,-0.03826381,-2.382308,-2.793851,-0.47104326,1.6757171,1.7988591,0.11532826,-1.0546776,-1.0639058,-0.008000274,0.5107674,0.7185429,0.23441422,-1.3275771,-1.470642,-0.118303515,2.2294059,2.3012106,0.06015659,0.19675220549106598,0.09443832188844681,0.23900958895683289,0.2792454957962036,0.6151556968688965
97,9.700362,1624895133450079,0.9798654,0.964261,-0.01587185,1.0330029,0.94857615,-0.08651784,-2.3598218,-2.4797008,-0.13721097,1.6806688,1.7234545,0.04007076,-1.0715868,-1.3437529,-0.23595022,0.5329918,0.8750134,0.38587195,-1.3194456,-1.4998935,-0.14921641,2.2217548,1.8450896,-0.3155626,0.21053050458431244,0.09102309495210648,0.23181742429733276,0.16107656061649323,0.5679426789283752
98,9.800414,1624895133550131,0.99614644,1.0444651,0.04914685,1.0491128,1.031926,-0.017612455,-2.3420465,-2.72859,-0.44242948,1.6831332,1.8313286,0.13879192,-1.0939661,-1.2983958,-0.17722718,0.5713179,0.75513047,0.20737904,-1.3087187,-1.6027553,-0.24314544,2.2017982,2.2150004,0.011060531,0.20958000421524048,0.09311593323945999,0.23632968962192535,0.2233416736125946,0.6217311024665833
99,9.900464,1624895133650181,1.0110095,0.9378778,-0.074385226,1.063328,0.94149435,-0.124851346,-2.3230426,-2.3255353,-0.002853053,1.6865047,1.6962804,0.009155343,-1.1204828,-1.5271267,-0.35253376,0.6054272,0.921516,0.35661432,-1.301336,-1.5546658,-0.20948401,2.1830766,1.6137478,-0.47697225,0.26078078150749207,0.09141341596841812,0.23305357992649078,0.26420819759368896,0.9366452097892761
100,10.000512,1624895133750229,1.0256535,1.0958303,0.071379736,1.077582,1.0880038,0.010679887,-2.3030057,-1.978915,0.37094736,1.6882979,1.7556151,0.063045755,-1.1456817,-1.46902,-0.28031325,0.6357551,0.70282584,0.07566982,-1.2951577,-1.4733624,-0.1473615,2.1648314,1.9026827,-0.21962297,0.1939835548400879,0.09080588817596436,0.23808573186397552,0.5306845307350159,0.8420702815055847
101,10.10056,1624895133850277,1.0431592,1.023048,-0.020455929,1.0953872,1.0062621,-0.091332674,-2.2729619,-2.2850995,-0.013892498,1.6909516,1.7311579,0.037655097,-1.1758054,-1.7540973,-0.50134146,0.662943,1.046479,0.43270886,-1.2895156,-1.6502618,-0.29830903,2.1487398,1.5490053,-0.5024456,0.31432288885116577,0.11141149699687958,0.2878098785877228,0.26480719447135925,0.7259681224822998
102,10.200611,1624895133950328,1.0602088,1.0001915,-0.0610461,1.1121626,0.9975671,-0.11743385,-2.2440114,-2.4717798,-0.26069888,1.6960742,1.7489166,0.049489364,-1.2109041,-1.6384434,-0.37064868,0.69365036,1.1232086,0.48463166,-1.2864753,-1.599226,-0.25862053,2.1296146,1.6148267,-0.431279,0.29855167865753174,0.11565305292606354,0.2992912530899048,0.31935372948646545,1.1279231309890747
103,10.300663,1624895134050380,1.078285,0.968603,-0.11156201,1.1278337,0.9722778,-0.15940882,-2.2157288,-2.555275,-0.38863736,1.6987926,1.7209455,0.02074723,-1.2483449,-1.6174854,-0.3200208,0.7245153,1.2801142,0.6268318,-1.2830611,-1.5393167,-0.2119034,2.102518,1.5074458,-0.49853963,0.34966108202934265,0.11312612146139145,0.29898586869239807,0.4453299939632416,1.4933744668960571
104,10.400697,1624895134150414,1.0965749,1.1148287,0.01856669,1.1433904,1.1116027,-0.032575093,-2.189429,-2.3757963,-0.21331203,1.6996025,1.7552742,0.052139148,-1.2706962,-1.5681525,-0.25787532,0.74973226,1.2067695,0.51563364,-1.2727318,-1.4589187,-0.1539621,2.0821283,1.7053881,-0.3156254,0.2513284385204315,0.1206856518983841,0.3216806948184967,0.16450604796409607,0.2898690104484558
105,10.500714,1624895134250431,1.1162195,1.1585927,0.043099497,1.1599979,1.1402436,-0.02024358,-2.154364,-2.6683989,-0.5883533,1.7013649,1.902716,0.1885748,-1.3042985,-1.5008446,-0.17039266,0.7702461,1.0361285,0.29997104,-1.2676965,-1.6088878,-0.28213868,2.0592747,2.1012883,0.03519819,0.27014923095703125,0.1334364414215088,0.34740757942199707,0.3004245460033417,0.7500936388969421
106,10.600709,1624895134350426,1.1343681,1.2488602,0.11645468,1.1751966,1.2337991,0.06005396,-2.122084,-2.4956431,-0.42756796,1.7028983,1.9183902,0.20181826,-1.3352399,-1.428018,-0.080432564,0.7898262,0.8884637,0.111283705,-1.2619799,-1.5372592,-0.22763456,2.0371065,2.2792325,0.2028483,0.20992009341716766,0.1476631462574005,0.3767911195755005,0.038884393870830536,0.029882803559303284
107,10.700684,1624895134450401,1.150325,1.3308245,0.18359348,1.1870953,1.3290223,0.14544235,-2.0909076,-2.256757,-0.18982776,1.7079796,1.9046308,0.18417308,-1.3754594,-1.4576377,-0.07124318,0.81210643,0.88380104,0.08088653,-1.262836,-1.4394109,-0.14601375,2.0109649,2.2580693,0.20701912,0.15835462510585785,0.148034006357193,0.3697788715362549,0.3790086805820465,0.8547406196594238
108,10.800649,1624895134550366,1.1645688,1.2543608,0.09133113,1.1980981,1.2509176,0.05412776,-2.0596483,-2.1972647,-0.1575128,1.7130876,1.8791442,0.15551981,-1.4077603,-1.5470928,-0.12079224,0.8279194,1.0239959,0.22121528,-1.2613502,-1.4443988,-0.15136696,1.9909978,2.0562832,0.05469484,0.1367928832769394,0.14945298433303833,0.3679068684577942,0.20493753254413605,0.34956735372543335
109,10.900593,1624895134650310,1.1777108,1.2555507,0.07917422,1.2084572,1.2458464,0.03831524,-2.0293717,-2.3378682,-0.3530985,1.7151225,1.8747977,0.14954334,-1.4383097,-1.5597236,-0.10525799,0.84187394,1.1794555,0.38086268,-1.2590455,-1.4398761,-0.14953285,1.9674028,1.9740627,0.005579502,0.20411552488803864,0.1505589783191681,0.36428549885749817,0.08836039900779724,0.1413077861070633
110,11.000529,1624895134750246,1.1897923,1.1368343,-0.05386576,1.2193784,1.1361139,-0.08532682,-2.0121126,-2.226057,-0.24487625,1.7098328,1.7897815,0.07487567,-1.4489261,-1.7283797,-0.24226812,0.8609612,1.2970148,0.49195978,-1.2481254,-1.47453,-0.18721896,1.9459509,1.5879016,-0.2999665,0.25037524104118347,0.1512177586555481,0.35681819915771484,0.2074880748987198,0.7373426556587219
111,11.10047,1624895134850187,1.2029151,1.3047085,0.103538245,1.2300218,1.2992797,0.070973285,-1.9760714,-2.2368293,-0.29845798,1.7135139,1.8803647,0.15626359,-1.4772248,-1.6007117,-0.10705508,0.8650742,1.2216215,0.40225998,-1.2467905,-1.4105896,-0.13544908,1.9318426,1.9399954,0.006830288,0.20028723776340485,0.1583944857120514,0.36809664964675903,0.1869303584098816,0.23833653330802917
112,11.200409,1624895134950126,1.2141368,1.1846712,-0.029970745,1.238844,1.1732442,-0.06722462,-1.9513032,-2.573507,-0.7121613,1.7148334,1.9289726,0.20055142,-1.4942936,-1.6877984,-0.16775608,0.8742896,1.27723,0.45460117,-1.2412447,-1.6223215,-0.3151209,1.9197471,1.897815,-0.018374296,0.33302685618400574,0.1579202562570572,0.3652604818344116,0.5604367852210999,1.3724066019058228
113,11.300358,1624895135050075,1.2256919,1.3203434,0.09627388,1.2497226,1.3070227,0.05871934,-1.9309814,-2.4317012,-0.5731132,1.7104831,1.9282695,0.2039672,-1.5026257,-1.5675548,-0.05628933,0.8869835,1.096984,0.23692454,-1.2296563,-1.5092216,-0.2311787,1.9047195,2.118897,0.17943361,0.256836473941803,0.1626332849264145,0.3709474802017212,0.18237286806106567,0.381456196308136
114,11.40031,1624895135150027,1.2367392,1.3073187,0.07178933,1.2594455,1.2890621,0.030350158,-1.9091744,-2.4545922,-0.6242736,1.7083038,1.9212338,0.19941889,-1.5082977,-1.6239718,-0.100281954,0.8936845,1.1521882,0.29164624,-1.2189927,-1.5343833,-0.2608035,1.8959019,2.0398076,0.120561264,0.27686363458633423,0.1672639101743698,0.3826441466808319,0.27394574880599976,0.6336941123008728
115,11.50026,1624895135249977,1.2460469,1.2726296,0.027038371,1.268119,1.2583601,-0.010000544,-1.8925549,-2.382775,-0.5610956,1.704439,1.9139961,0.19626,-1.5148964,-1.7122933,-0.17113024,0.9057161,1.1213304,0.24325801,-1.2100232,-1.5907229,-0.3148091,1.8797824,1.9740219,0.07895195,0.2617191970348358,0.1629318743944168,0.36489546298980713,0.3545268177986145,0.8460462093353271
116,11.60021,1624895135349927,1.2558768,1.3079277,0.05294315,1.2783217,1.302096,0.024363125,-1.8693502,-1.8787313,-0.010737358,1.6982406,1.7863824,0.082548924,-1.5291278,-1.741485,-0.18409984,0.9172731,1.1445014,0.25636113,-1.2010355,-1.3686088,-0.13857011,1.8561236,1.6882956,-0.1406029,0.13643257319927216,0.1648482233285904,0.3570069670677185,0.30170121788978577,0.33907049894332886
117,11.700164,1624895135449881,1.2639325,1.3655692,0.103378914,1.2848544,1.3584356,0.07540373,-1.842415,-2.1113863,-0.30785885,1.6997883,1.87333,0.1625299,-1.5497546,-1.6898018,-0.1214118,0.918223,1.1681358,0.28195387,-1.2004021,-1.426374,-0.18686113,1.8429054,1.9145675,0.060037047,0.18382270634174347,0.15379096567630768,0.31903836131095886,0.09722080081701279,0.08312591910362244
118,11.800117,1624895135549834,1.2696589,1.4244171,0.15741092,1.290307,1.4132761,0.12601481,-1.8342674,-2.070127,-0.26995993,1.6939026,1.8679312,0.16298597,-1.5520401,-1.6397369,-0.07602741,0.93052125,1.1465889,0.24376956,-1.1921018,-1.3664976,-0.14421177,1.8274596,1.9798695,0.12768598,0.1740708202123642,0.12955452501773834,0.27012962102890015,0.22127623856067657,0.39355528354644775
119,11.900067,1624895135649784,1.2780212,1.3967875,0.120802075,1.2994367,1.3872838,0.09002297,-1.8272842,-2.1166716,-0.33122662,1.6835986,1.8799168,0.18386115,-1.5431001,-1.656555,-0.09835805,0.94863045,1.1439114,0.22031774,-1.1733972,-1.4083315,-0.19427243,1.8093055,1.9856462,0.1477347,0.18841271102428436,0.11829546838998795,0.2310161590576172,0.04248516634106636,0.06655310839414597
