iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
64,6.399378,1620857948000713,2.1467557,2.1094584,-0.037936557,2.1114736,1.9867597,-0.1278029,0.35319644,0.01687624,-0.38494495,0.6245114,1.0234189,0.37359554,-1.1817203,-1.6363534,-0.39413732,0.49356365,1.0439407,0.62094045,0.3310454,-0.24602447,-0.47719193,0.569645,0.5910714,0.017950641,0.36648234724998474,0.35790008306503296,0.6843504309654236,0.7301803231239319,1.8384591341018677
65,6.499436,1620857948100771,2.155189,2.1350193,-0.020515462,2.1230123,2.000192,-0.12586248,0.37673432,-0.026592713,-0.46163952,0.60374796,1.0744439,0.44082883,-1.1779734,-1.5911447,-0.35819262,0.49246436,1.0042597,0.57741225,0.35025126,-0.27631772,-0.51812387,0.53376305,0.7386784,0.17167397,0.3845995366573334,0.37631601095199585,0.7109535932540894,0.8868932723999023,2.0211453437805176
66,6.599497,1620857948200832,2.1592312,2.257205,0.099653184,2.12666,2.1292877,0.0026926936,0.3862394,0.004114497,-0.43737206,0.5955561,1.0513046,0.42682981,-1.1796621,-1.511069,-0.28730828,0.49774134,0.9332715,0.49136922,0.35782474,-0.1913837,-0.4541527,0.5141637,0.8531435,0.28399053,0.3525462746620178,0.35612860321998596,0.6679777503013611,0.7215219140052795,1.5425173044204712
67,6.699552,1620857948300887,2.1649094,2.309515,0.14708431,2.1311014,2.1720166,0.041928668,0.39573258,-0.08201356,-0.5468181,0.5821275,1.0994954,0.48453927,-1.1790985,-1.5009917,-0.27906048,0.5048148,0.926966,0.47627494,0.3684837,-0.19626246,-0.46700117,0.48344222,0.9840403,0.41939104,0.39621198177337646,0.3387475907802582,0.6343048214912415,0.8844190835952759,1.7438496351242065
68,6.799609,1620857948400944,2.1739197,2.3359613,0.16481921,2.13914,2.186385,0.048415225,0.41093606,0.059256155,-0.40252534,0.56242365,1.0136235,0.42256978,-1.1688242,-1.4687998,-0.26005936,0.5054138,0.8192987,0.35412788,0.3870742,-0.12863277,-0.42644957,0.45678738,0.88265437,0.35678285,0.3302067518234253,0.35074618458747864,0.6516197919845581,0.6613257527351379,1.3224773406982422
69,6.899675,1620857948501010,2.1780198,2.3763828,0.2017632,2.1448133,2.2191079,0.07613475,0.43042845,0.00352304,-0.48862684,0.5535067,1.0368023,0.452629,-1.174391,-1.383849,-0.18158644,0.49663922,0.8506908,0.39944428,0.39499813,-0.093433134,-0.4038947,0.43901315,0.9952981,0.46604437,0.36451882123947144,0.34540823101997375,0.6359093189239502,0.7579287886619568,1.4021735191345215
70,6.999741,1620857948601076,2.1837428,2.3342655,0.15310282,2.1503835,2.1988144,0.04963049,0.44233823,-0.09673394,-0.61701053,0.53855324,1.0889578,0.5154796,-1.1722147,-1.4729288,-0.26069948,0.5006662,0.9650808,0.5239569,0.40490347,-0.14166473,-0.45196944,0.41438222,0.9560545,0.4538022,0.42205339670181274,0.33022013306617737,0.6099815964698792,0.9786995053291321,1.9094825983047485
71,7.0998,1620857948701135,2.192316,2.384603,0.19558294,2.1605988,2.2478197,0.089381255,0.46805447,0.098474905,-0.4230129,0.5210925,0.93899757,0.3913877,-1.1667157,-1.3774604,-0.18270187,0.48923603,0.827004,0.381073,0.42291385,0.016137369,-0.33637252,0.39257938,0.85671574,0.38884416,0.3204116225242615,0.35077032446861267,0.6464918255805969,0.5893675684928894,1.118038296699524
72,7.199859,1620857948801194,2.1972015,2.3579125,0.16346578,2.1678092,2.2266216,0.060269088,0.48690963,-0.13239418,-0.708842,0.50909644,1.010745,0.46981743,-1.1734494,-1.4512545,-0.24083893,0.4862495,0.9644905,0.5395559,0.4324451,-0.093751065,-0.43512335,0.3672347,0.89571935,0.44275385,0.4312809705734253,0.338849276304245,0.6262235045433044,0.9763606786727905,1.909132957458496
73,7.299918,1620857948901253,2.2038393,2.512323,0.3137713,2.1761713,2.3969471,0.22624417,0.5142784,0.092399016,-0.4828742,0.4975678,0.8954224,0.37260947,-1.1776702,-1.2663991,-0.076922186,0.47140288,0.7729673,0.34022775,0.44357917,0.12905861,-0.26008403,0.3479947,0.9489669,0.5034825,0.34721294045448303,0.3504538834095001,0.648249626159668,0.5089291334152222,0.8140233755111694
74,7.399979,1620857949001314,2.2065468,2.4478064,0.24539499,2.1797457,2.3378422,0.1620124,0.5362141,0.14708664,-0.44538707,0.49679264,0.82691354,0.30917367,-1.1905321,-1.3305583,-0.12139361,0.45494312,0.80515933,0.3951172,0.445466,0.12757589,-0.2628704,0.34226552,0.7442561,0.33677965,0.30286139249801636,0.33653727173805237,0.6246352791786194,0.4306928217411041,0.8094571828842163
75,7.500032,1620857949101367,2.211854,2.392561,0.18380447,2.1865704,2.27342,0.08900084,0.5574491,0.049420614,-0.58147866,0.48473918,0.8265387,0.32011124,-1.1971903,-1.3540878,-0.13601996,0.44939154,0.9026157,0.51133174,0.45503196,0.07579184,-0.31360212,0.31898773,0.6806697,0.30300993,0.3450392782688141,0.3337599039077759,0.6361650824546814,0.6209575533866882,1.241316318511963
76,7.60007,1620857949201405,2.2160711,2.4449842,0.23283686,2.190693,2.3381965,0.15115708,0.57075995,0.055265266,-0.5900243,0.47677368,0.829536,0.33037847,-1.1996229,-1.323164,-0.10710211,0.44505954,0.87866896,0.4892022,0.46254748,0.118722446,-0.2843166,0.3078795,0.73242205,0.35567325,0.3522195816040039,0.3259239196777344,0.6268578171730042,0.5948778390884399,1.119428038597107
77,7.700089,1620857949301424,2.21935,2.4283001,0.21253164,2.194231,2.3487108,0.158306,0.5856754,0.18081002,-0.4634003,0.46884796,0.70443416,0.22063752,-1.2060695,-1.3229065,-0.1012901,0.4408584,0.8838893,0.49983162,0.46769917,0.20768811,-0.21500894,0.29065078,0.5072023,0.18142255,0.2900184392929077,0.3191058337688446,0.6230038404464722,0.33476823568344116,0.7067093849182129
78,7.800089,1620857949401424,2.2230551,2.4101858,0.19033828,2.1975248,2.3448532,0.1509775,0.5986649,0.20737769,-0.44785902,0.4628368,0.6752156,0.1989027,-1.2080325,-1.3670344,-0.13784434,0.43581176,0.89147615,0.5140848,0.4734005,0.20537378,-0.22163725,0.28039557,0.43633264,0.13064095,0.28474491834640503,0.3129270672798157,0.6122275590896606,0.31746286153793335,0.7181894183158875
79,7.900076,1620857949501411,2.2301607,2.4225135,0.19564988,2.2082887,2.3406105,0.13559927,0.63435924,0.08937813,-0.6237738,0.4465328,0.7785337,0.3109344,-1.2227311,-1.3610128,-0.119881235,0.42222652,0.93164146,0.57472664,0.48474124,0.1377653,-0.28692213,0.2442896,0.6158431,0.3112801,0.36509278416633606,0.34939664602279663,0.6859526634216309,0.6173120141029358,1.2062342166900635
80,8.000044,1620857949601379,2.2343454,2.4667602,0.23639853,2.21263,2.4039366,0.19604501,0.6487531,0.31017792,-0.38752598,0.4375441,0.6277985,0.17818215,-1.2256392,-1.2503994,-0.021465419,0.4177365,0.77696544,0.40528545,0.49174613,0.3080113,-0.15193443,0.22664966,0.48140532,0.2134292,0.252387672662735,0.3576955199241638,0.7092710137367249,0.2169932723045349,0.4079398512840271
81,8.099987,1620857949701322,2.241355,2.4217124,0.18344896,2.221698,2.3549216,0.1365233,0.6820271,0.32588452,-0.40763324,0.42349225,0.61316127,0.17763391,-1.2397273,-1.3333749,-0.08118638,0.40252447,0.89934367,0.56051606,0.49834007,0.29012907,-0.17217432,0.19160901,0.34349626,0.1272481,0.27762752771377563,0.3922189474105835,0.7709144353866577,0.25332409143447876,0.562074601650238
82,8.199916,1620857949801251,2.2475643,2.4901872,0.24678163,2.227613,2.4153726,0.1924102,0.6978546,0.23924778,-0.5249116,0.41027567,0.6530173,0.2273389,-1.2382303,-1.2814204,-0.037442923,0.4003632,0.8872415,0.5493006,0.508926,0.2921015,-0.17929699,0.16847843,0.49812144,0.27616832,0.3233974874019623,0.4137202501296997,0.819878101348877,0.3637394905090332,0.6746681332588196
83,8.299826,1620857949901161,2.2505662,2.4805946,0.2339713,2.2329109,2.4126575,0.18419872,0.724811,0.4262204,-0.3417605,0.4030914,0.47832364,0.07045852,-1.2638888,-1.1156982,0.12847163,0.3935069,0.6882795,0.3325652,0.50656235,0.44616973,-0.04994,0.13137117,0.32355565,0.16100831,0.21388040482997894,0.4259352385997772,0.8441551327705383,0.2325984388589859,0.5655913352966309
84,8.399724,1620857950001059,2.256815,2.3788195,0.12409578,2.2401035,2.3380537,0.10037632,0.73884714,0.40214935,-0.38537714,0.38596624,0.5170713,0.12278604,-1.2581385,-1.3720713,-0.098772265,0.39207563,0.94528455,0.6241355,0.51827586,0.34294033,-0.14498885,0.10562148,0.12557586,0.016717376,0.27605921030044556,0.4585030972957611,0.9010961055755615,0.21755053102970123,0.5004584193229675
85,8.499626,1620857950100961,2.257197,2.456408,0.20262578,2.2433228,2.3936322,0.15403229,0.7554965,0.43241695,-0.36979,0.3810243,0.50835836,0.11925431,-1.2781354,-1.1904502,0.07601739,0.3901631,0.7995543,0.46187896,0.51415473,0.40930116,-0.08670575,0.07698448,0.29561907,0.18316768,0.2439078986644745,0.4589466154575348,0.8936296105384827,0.201247900724411,0.42846521735191345
86,8.599539,1620857950200874,2.2568033,2.3906093,0.13609955,2.2447684,2.347022,0.104786366,0.7705889,0.45435688,-0.36195242,0.3782615,0.5083655,0.121848494,-1.3016019,-1.2936453,0.006897875,0.39309353,0.89743906,0.56900734,0.50707823,0.37002754,-0.11333027,0.046921678,0.1701227,0.10321535,0.25560566782951355,0.4503350257873535,0.865879476070404,0.21112339198589325,0.43790361285209656
87,8.699465,1620857950300800,2.259599,2.4241629,0.16738467,2.249145,2.3852203,0.13944566,0.7804265,0.44936073,-0.37893087,0.36547992,0.54067737,0.16408062,-1.3058048,-1.2378185,0.05893976,0.39875335,0.86013895,0.5205395,0.51121527,0.37766945,-0.11043201,0.017842362,0.28076774,0.22027363,0.2629460096359253,0.4580759108066559,0.8788439631462097,0.23345011472702026,0.4257335662841797
88,8.799394,1620857950400729,2.2624996,2.4121902,0.15225646,2.2534907,2.3680112,0.117357075,0.7924577,0.494165,-0.3414195,0.35524184,0.48284554,0.11950685,-1.3095955,-1.2745668,0.0303676,0.39734238,0.83061606,0.48882338,0.5140476,0.38863218,-0.103708826,-0.0049071163,0.1448092,0.12542933,0.23295986652374268,0.47071635723114014,0.883918046951294,0.18342576920986176,0.3567475974559784
89,8.899312,1620857950500647,2.2627218,2.3840296,0.12338718,2.2562943,2.3232157,0.06857903,0.8009917,0.34752962,-0.51902306,0.34584984,0.46008092,0.10698276,-1.3214345,-1.1485595,0.14987141,0.40596887,0.863101,0.51574075,0.5112232,0.40639937,-0.08668116,-0.035969626,0.19342084,0.19217874,0.281436949968338,0.4604056179523468,0.8643465042114258,0.3134785592556,0.615463376045227
90,8.999219,1620857950600554,2.265084,2.3815145,0.11842625,2.2582934,2.3543842,0.09847084,0.8057618,0.4647376,-0.3903291,0.33592647,0.42638618,0.084719755,-1.3266623,-1.1271496,0.17296454,0.4158293,0.8348086,0.47269633,0.5130997,0.4390676,-0.061218765,-0.062008645,0.12717564,0.15849482,0.24121630191802979,0.4578480124473572,0.8645631074905396,0.24417248368263245,0.5305740833282471
91,9.099122,1620857950700457,2.2641082,2.4553833,0.19455376,2.2590446,2.4536257,0.19940054,0.8144023,0.40675274,-0.466587,0.33207798,0.45059568,0.11099738,-1.3426886,-1.0627493,0.24268915,0.42049968,0.7812715,0.40702614,0.50813884,0.45980322,-0.039969794,-0.08820765,0.2513556,0.2844793,0.2772025167942047,0.44348159432411194,0.8421490788459778,0.2930557131767273,0.5909073352813721
92,9.199035,1620857950800370,2.2646732,2.4312963,0.16947919,2.261032,2.4378436,0.18119085,0.81555265,0.58156884,-0.2678129,0.3272155,0.34374386,0.015479591,-1.3455497,-1.0644572,0.24368893,0.42920887,0.68460006,0.2881347,0.5075752,0.55659366,0.04053444,-0.10558613,0.10924931,0.17998482,0.19683755934238434,0.4379720091819763,0.8306843638420105,0.3345417380332947,0.8260163068771362
93,9.298958,1620857950900293,2.2647846,2.478037,0.21690789,2.2610502,2.450383,0.19402225,0.81256175,0.53452003,-0.31824064,0.32173657,0.3747601,0.049659006,-1.3504652,-0.9918823,0.310868,0.44760323,0.6113955,0.18479195,0.50581163,0.5362916,0.025204564,-0.1313834,0.24267025,0.31337467,0.22859974205493927,0.4202069640159607,0.8054680824279785,0.2852829694747925,0.7604366540908813
94,9.398876,1620857951000211,2.2639942,2.5200295,0.26042402,2.2602644,2.5228689,0.26910886,0.8178566,0.53082085,-0.32853505,0.32246506,0.34255582,0.018815937,-1.3605593,-1.0061592,0.3072419,0.45184094,0.5892426,0.15501781,0.50213325,0.5788609,0.06344779,-0.14546804,0.18501206,0.27686962,0.23654811084270477,0.4150964915752411,0.8154586553573608,0.3391399383544922,0.9221205115318298
95,9.498789,1620857951100124,2.268661,2.4547315,0.18925987,2.2654843,2.459184,0.19849728,0.8296054,0.5477593,-0.32259506,0.31059313,0.31665897,0.0056809485,-1.3570511,-1.0693786,0.24939336,0.4502889,0.67325544,0.25155294,0.511726,0.54584336,0.028212389,-0.16695037,0.043978643,0.17671211,0.20518873631954193,0.4542294144630432,0.8890774846076965,0.3430480659008026,0.8688191771507263
96,9.598714,1620857951200049,2.26598,2.449452,0.1866168,2.2625558,2.4465353,0.18853645,0.82561135,0.5362607,-0.3311846,0.3118629,0.30264205,-0.008635747,-1.3655132,-1.0962162,0.23346297,0.4652384,0.70167536,0.2667504,0.50631046,0.55430233,0.039685547,-0.18505351,-0.01231711,0.1447151,0.2025795429944992,0.43705251812934875,0.8711458444595337,0.3452039361000061,0.8602590560913086
97,9.698649,1620857951299984,2.2658796,2.4428022,0.17995518,2.2600858,2.4368548,0.18114735,0.81835914,0.5557048,-0.3006286,0.31154364,0.36249912,0.04772219,-1.3662366,-1.1352255,0.20027153,0.48162252,0.72209865,0.2713074,0.5038242,0.52432036,0.016948756,-0.20090197,0.05990882,0.21850206,0.19987495243549347,0.42674165964126587,0.8587285876274109,0.27035436034202576,0.6862651705741882
98,9.7986,1620857951399935,2.2683442,2.3909256,0.12468264,2.2622721,2.394765,0.13577445,0.819407,0.62442064,-0.22317722,0.30405757,0.3093372,0.004944621,-1.3614631,-1.2041304,0.13639718,0.48805302,0.7913107,0.34213817,0.5092686,0.5389211,0.024520343,-0.21822841,-0.12257986,0.08013245,0.16826249659061432,0.4495052397251129,0.9025090336799622,0.34006446599960327,0.75245600938797
99,9.898565,1620857951499900,2.2663152,2.4418035,0.17849627,2.2609131,2.42953,0.1727932,0.8116529,0.6179161,-0.22174701,0.30406415,0.3485031,0.041619167,-1.3623562,-1.1567641,0.17823492,0.49983075,0.71247196,0.2399038,0.50703436,0.5426221,0.029428285,-0.23079954,0.035856795,0.22339934,0.17773474752902985,0.4471135139465332,0.9049142599105835,0.30430683493614197,0.7900944948196411
100,9.998546,1620857951599881,2.264625,2.4296098,0.16781269,2.2593274,2.4082744,0.15263623,0.80494934,0.6211332,-0.21039204,0.30547136,0.33063507,0.023566993,-1.3646867,-1.1823785,0.15804935,0.5113604,0.76453364,0.2856324,0.50312185,0.5476855,0.036850676,-0.24207921,-0.035437394,0.17312038,0.17108960449695587,0.44191691279411316,0.886702299118042,0.32143083214759827,0.776023805141449
101,10.098543,1620857951699878,2.2619898,2.428846,0.16971612,2.257114,2.4000752,0.14650223,0.7908591,0.6739864,-0.13377005,0.30717644,0.3582756,0.047856748,-1.3567243,-1.227485,0.112042084,0.5223309,0.7485759,0.25525177,0.50023425,0.5378908,0.031139037,-0.24196838,-0.010443974,0.19396651,0.15278689563274384,0.4352725148200989,0.8697293400764465,0.3139028251171112,0.7550751566886902
102,10.198542,1620857951799877,2.2610042,2.4171572,0.15882957,2.2566288,2.3824527,0.12894048,0.77444506,0.73805285,-0.041653752,0.30373216,0.32840466,0.02310696,-1.3433983,-1.2203202,0.10670071,0.5393381,0.7363755,0.22229943,0.5012592,0.57250464,0.058914434,-0.24547882,-0.07293241,0.14455593,0.12712731957435608,0.4350348711013794,0.8741182088851929,0.4293462634086609,0.9684426784515381
103,10.298541,1620857951899876,2.2629533,2.411185,0.15077257,2.2609801,2.3759754,0.11784352,0.7706837,0.68171674,-0.1018297,0.29263324,0.39601552,0.09682236,-1.3282256,-1.28002,0.04179113,0.54894656,0.79608315,0.2788218,0.51055264,0.49460995,-0.013183367,-0.2581704,0.009715509,0.22442944,0.15264083445072174,0.4684133231639862,0.9187337160110474,0.24526511132717133,0.5890286564826965
104,10.398547,1620857951999882,2.2575936,2.3877587,0.13239625,2.2559993,2.3543572,0.100794114,0.7443356,0.6970861,-0.05408077,0.2982308,0.38409036,0.08041151,-1.3167619,-1.3384728,-0.018822018,0.56273717,0.87452054,0.3517569,0.5032677,0.50284827,-0.00034684254,-0.24341239,-0.08897285,0.12938635,0.14912541210651398,0.4368075132369995,0.8480037450790405,0.2635776400566101,0.5226337909698486
105,10.498562,1620857952099897,2.2577808,2.3734114,0.117612645,2.2568784,2.3265986,0.07144715,0.7389544,0.5862535,-0.17477821,0.29383573,0.44096017,0.13778894,-1.3099326,-1.3900404,-0.069448255,0.57608396,0.9621044,0.43551183,0.5053286,0.4326439,-0.0601046,-0.25253817,-0.036711264,0.18081547,0.19341374933719635,0.439269483089447,0.8615772724151611,0.10054223239421844,0.06026419252157211
106,10.598586,1620857952199921,2.2568598,2.3661575,0.111171216,2.2578502,2.323664,0.0674439,0.72748977,0.6790988,-0.055387292,0.2907755,0.40946966,0.11116264,-1.2994183,-1.3444626,-0.03905048,0.58961815,0.90704477,0.35812366,0.5089709,0.47764242,-0.025906233,-0.2533515,-0.06010883,0.16189486,0.15370067954063416,0.4398539662361145,0.8582481741905212,0.17522011697292328,0.3558589220046997
107,10.698617,1620857952299952,2.2544274,2.3757641,0.12341652,2.2564554,2.3295462,0.074901156,0.719678,0.6344885,-0.09750605,0.29124025,0.46675873,0.16438128,-1.2984672,-1.3591752,-0.052629925,0.5966308,0.93820935,0.3853721,0.5079724,0.43456745,-0.060700204,-0.2545356,0.014368247,0.22528224,0.18134517967700958,0.4320959150791168,0.8530809879302979,0.08498773723840714,0.11798757314682007
108,10.798655,1620857952399990,2.2492888,2.3782,0.13112092,2.2513382,2.338103,0.088913865,0.6927516,0.67077994,-0.025148276,0.29709184,0.39428562,0.09102653,-1.2881624,-1.3371587,-0.042476628,0.6147485,0.92207474,0.34672835,0.5003696,0.48576844,-0.012074034,-0.24028839,-0.09801333,0.1191952,0.14594294130802155,0.40180090069770813,0.7962626814842224,0.2276955097913742,0.45364806056022644
109,10.8987,1620857952500035,2.2465272,2.3419337,0.09704189,2.2482288,2.2928793,0.045756493,0.67027336,0.5902405,-0.09160394,0.29706278,0.433823,0.12808233,-1.275856,-1.3820645,-0.09207581,0.63834906,0.992808,0.39990386,0.50124353,0.43441057,-0.05526566,-0.23622625,-0.09096567,0.1216964,0.16679798066616058,0.38085630536079407,0.7730366587638855,0.06901269406080246,0.03192014992237091
110,10.998752,1620857952600087,2.2467837,2.334086,0.08879865,2.2489629,2.2927868,0.04490942,0.6657983,0.5467766,-0.13622972,0.29280627,0.45549405,0.15236473,-1.2686601,-1.3894812,-0.10474405,0.6484079,1.0095204,0.40741053,0.5062039,0.41089308,-0.07881463,-0.24438514,-0.057777334,0.1563363,0.18002882599830627,0.38988426327705383,0.7989925146102905,0.1038575991988182,0.12130808085203171
111,11.09881,1620857952700145,2.246825,2.3739042,0.1292575,2.2507164,2.3467438,0.098405845,0.6528523,0.65263355,-0.0002503755,0.2871813,0.392281,0.0984308,-1.253239,-1.351849,-0.08548839,0.6565888,0.94568884,0.32616538,0.5102981,0.4970727,-0.010936359,-0.24234949,-0.12371676,0.09938813,0.14131951332092285,0.40138185024261475,0.8343576788902283,0.2382802814245224,0.5037775635719299
112,11.19887,1620857952800205,2.2481875,2.3783443,0.13238777,2.2524774,2.347849,0.09773371,0.6413443,0.60291886,-0.04398095,0.27564365,0.42538822,0.1402428,-1.2348022,-1.3199356,-0.07380504,0.6799855,0.96863127,0.3256528,0.52080315,0.49161506,-0.024136288,-0.2615345,-0.042236377,0.18372358,0.1559305191040039,0.4163682162761688,0.8771354556083679,0.1465965062379837,0.38113388419151306
113,11.298932,1620857952900267,2.2451828,2.4052432,0.162804,2.2494385,2.3638637,0.117259346,0.6242186,0.67577684,0.059012484,0.2766798,0.3957423,0.111507595,-1.2267118,-1.2507979,-0.020881096,0.7012002,0.8928889,0.216265,0.5202294,0.5448816,0.020385439,-0.2720865,-0.054101516,0.18262346,0.13093164563179016,0.40495821833610535,0.874655544757843,0.3225381076335907,0.831278920173645
114,11.398997,1620857953000332,2.2469819,2.413692,0.1695677,2.2535193,2.3861172,0.1358822,0.61495703,0.7434658,0.14708838,0.26304194,0.3550809,0.0861988,-1.2027795,-1.1933818,0.008147233,0.71435124,0.8071414,0.10468675,0.5326792,0.59672,0.05295675,-0.290257,-0.061695505,0.19148426,0.1258862167596817,0.440469354391098,0.9605101346969604,0.49525341391563416,1.2319012880325317
115,11.499058,1620857953100393,2.2435317,2.390271,0.14925449,2.25273,2.3755825,0.12589546,0.59826875,0.73581153,0.15742855,0.25826117,0.3577745,0.09319889,-1.1935635,-1.230055,-0.03163577,0.7322611,0.8408048,0.12246001,0.5316295,0.57838297,0.038661484,-0.3049237,-0.11417012,0.15980954,0.11970140784978867,0.4456191658973694,0.9759558439254761,0.4892688989639282,1.1939947605133057
116,11.599102,1620857953200437,2.2438016,2.4090724,0.16810371,2.2524457,2.393958,0.14501747,0.58338225,0.77557707,0.2199821,0.2483471,0.3347661,0.080935426,-1.176291,-1.2357798,-0.051572897,0.7497595,0.847011,0.10972009,0.53617954,0.6034268,0.055608265,-0.3238415,-0.16492026,0.13314104,0.13216876983642578,0.4679429233074188,1.0246609449386597,0.6009613275527954,1.401098608970642
117,11.699124,1620857953300459,2.2384422,2.509324,0.27552506,2.2493403,2.504381,0.26135767,0.5644321,0.65241075,0.10069851,0.24976867,0.4382068,0.17648113,-1.1772964,-1.1893584,-0.010456929,0.76890194,0.86816525,0.11198979,0.5279776,0.58426845,0.04654817,-0.34006506,0.10873981,0.37599972,0.20667040348052979,0.45954084396362305,1.0143773555755615,0.38434818387031555,1.1641879081726074
118,11.799129,1620857953400464,2.2375512,2.4549184,0.22109304,2.2476668,2.4784615,0.23651116,0.5488008,0.8948492,0.3960796,0.24277884,0.34083277,0.0918321,-1.164193,-1.1684165,-0.00366147,0.78255016,0.7057455,-0.086651705,0.5309945,0.69797826,0.13808261,-0.34789196,-0.04392903,0.25465405,0.21259388327598572,0.4892653226852417,1.068240761756897,0.854794442653656,2.0369644165039062
119,11.899125,1620857953500460,2.23337,2.411305,0.18098485,2.2461138,2.3980467,0.15569614,0.53051627,0.7054286,0.20020095,0.2394802,0.4215724,0.17053787,-1.1563424,-1.2993028,-0.12393739,0.80088466,0.8972644,0.10873654,0.52528733,0.5421581,0.013950838,-0.36306348,-0.041307736,0.26956052,0.16815246641635895,0.5021949410438538,1.0980167388916016,0.46073490381240845,1.2280277013778687
