iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
62,6.199884,1629220932700227,0.98795086,0.476149,-0.5205746,0.7531045,0.30832,-0.45580125,-2.6568174,-3.464631,-0.9246063,-0.60073453,-0.74496716,-0.13508062,1.8272645,2.1272929,0.26010504,0.9712343,1.4055289,0.48997518,0.871942,0.805345,-0.05507053,-0.56689435,-1.5674481,-0.83824396,0.543749988079071,0.4544915556907654,0.7644150853157043,2.2194888591766357,5.590916633605957
63,6.299903,1629220932800246,1.0029562,0.43208757,-0.58065385,0.78308403,0.24508354,-0.55132604,-2.6999445,-3.5850296,-1.0130496,-0.50218654,-0.56071776,-0.054817233,1.7118107,1.8990219,0.16229989,0.9956791,1.3465987,0.39591083,0.7863439,0.6172312,-0.13984305,-0.41249707,-1.2680774,-0.71678805,0.5462167263031006,0.3015327453613281,0.7376704216003418,2.7779324054718018,6.659903526306152
64,6.399917,1629220932900260,1.0181476,0.41024306,-0.61832464,0.8118458,0.20971693,-0.61704284,-2.7421062,-3.5043912,-0.87249523,-0.39499047,-0.6473238,-0.23632197,1.5837216,2.2120488,0.54471874,1.0213089,1.3239211,0.3414099,0.6930951,0.7677616,0.061743394,-0.2511592,-1.2632291,-0.8478919,0.582685112953186,0.2289188951253891,0.831562340259552,2.9666640758514404,7.097184658050537
65,6.499923,1629220933000266,1.0170736,0.43194637,-0.59515685,0.8334316,0.23035692,-0.6180121,-2.7932494,-3.6939635,-1.0309383,-0.26798743,-0.5391877,-0.25399178,1.4482474,2.1053746,0.5696865,1.0422406,1.2373518,0.22012623,0.580287,0.7192325,0.11489715,-0.07372393,-1.0257245,-0.79756707,0.600604772567749,0.26952090859413147,0.9202122092247009,3.269233465194702,7.6073431968688965
66,6.599925,1629220933100268,1.015438,0.31689277,-0.71051896,0.8548728,0.127991,-0.74488574,-2.8147411,-3.9501247,-1.299536,-0.13503888,-0.52621526,-0.366355,1.320594,2.0960472,0.6722675,1.0683918,1.4462402,0.42629206,0.47399497,0.6428522,0.1396318,0.100946814,-1.1369756,-1.0371066,0.7592313289642334,0.36408868432044983,1.0437021255493164,3.854653835296631,8.991887092590332
67,6.699928,1629220933200271,1.0169728,0.38828906,-0.6394599,0.87522876,0.19598721,-0.6960655,-2.82572,-3.8030972,-1.1186851,0.007617913,-0.5844458,-0.55449533,1.189199,2.0648131,0.7591005,1.0825851,1.5300277,0.50480896,0.3691586,0.71215326,0.28362992,0.28171104,-1.2942241,-1.3202869,0.7989842295646667,0.4951593279838562,1.1748899221420288,3.7316274642944336,8.98432731628418
68,6.799942,1629220933300285,1.0307559,0.4759753,-0.56429005,0.893003,0.25751874,-0.6512243,-2.8183534,-3.5551252,-0.84329337,0.12525567,-0.56383234,-0.6453632,1.0831051,1.8626134,0.67578304,1.0887918,1.5703346,0.54328096,0.28760758,0.66943926,0.31574512,0.42695814,-1.4258933,-1.5522819,0.8008795976638794,0.5700348019599915,1.2416129112243652,3.595905065536499,8.952656745910645
69,6.899958,1629220933400301,1.04815,0.44405004,-0.6144547,0.91299355,0.23680077,-0.6929412,-2.8013313,-3.6909814,-1.0182747,0.23808283,-0.49683815,-0.6882879,0.98059386,1.7378997,0.65653485,1.0878215,1.6984534,0.6889206,0.21044631,0.5775716,0.30358407,0.5668742,-1.4582045,-1.6965704,0.8834951519966125,0.6145626306533813,1.2610920667648315,3.9270124435424805,9.737318992614746
70,6.999968,1629220933500311,1.0626335,0.5368127,-0.53483385,0.9304642,0.34325325,-0.6017554,-2.785168,-3.9485214,-1.3315496,0.3460881,-0.33072883,-0.6338708,0.87608063,1.5782266,0.6087148,1.0936062,1.710922,0.6964614,0.13487633,0.46029493,0.26909587,0.69103485,-1.2074767,-1.590535,0.8860572576522827,0.6227028369903564,1.2270457744598389,3.9895873069763184,9.728264808654785
71,7.099958,1629220933600301,1.0749365,0.52761626,-0.55670184,0.945983,0.3301664,-0.63106954,-2.7682304,-3.636908,-0.99426997,0.44835544,-0.6545864,-1.0329566,0.7715631,1.9318213,1.0058684,1.0990238,1.5711457,0.53265226,0.05925118,0.6653103,0.5011638,0.8075747,-1.6029366,-2.019478,1.0240046977996826,0.631941556930542,1.2024257183074951,3.955303907394409,9.944873809814453
72,7.199933,1629220933700276,1.0903234,0.5491801,-0.5504191,0.96179616,0.31738552,-0.66037184,-2.7430522,-3.5095086,-0.8772697,0.56214815,-0.731108,-1.211195,0.6515377,2.1772885,1.3227267,1.1055713,1.3269268,0.2497354,-0.024318015,0.7319314,0.6253595,0.93565875,-1.5244474,-2.0610278,1.0855028629302979,0.6130632162094116,1.1370147466659546,4.1457743644714355,10.245265007019043
73,7.299908,1629220933800251,1.1010889,0.6108067,-0.49868608,0.9843684,0.40664414,-0.5920337,-2.706515,-3.6557121,-1.0864308,0.6944742,-0.4345023,-1.0573394,0.50578344,1.7623745,1.0893826,1.117316,1.3962733,0.31472215,-0.1283786,0.6151815,0.6148664,1.0856315,-1.1656097,-1.8860449,1.0073803663253784,0.5564823150634766,1.0144253969192505,4.1744704246521,10.155181884765625
74,7.399892,1629220933900235,1.1227821,0.8235313,-0.3043802,1.0213614,0.6548235,-0.37561655,-2.661516,-3.8422546,-1.3514484,0.83768636,0.13934398,-0.6540304,0.31048757,1.4743427,1.0089866,1.138442,1.1142726,-0.027268194,-0.24446,0.24249575,0.40267456,1.2236294,0.07010999,-0.96639544,0.7585156559944153,0.3954426050186157,0.7098967432975769,3.727217197418213,8.221643447875977
75,7.4999,1629220934000243,1.1542529,0.7521286,-0.4090171,1.0634717,0.55371934,-0.52237827,-2.5990815,-3.658927,-1.2130766,0.9834944,-0.39596674,-1.29193,0.09851655,1.8930107,1.5557096,1.1605482,1.4028034,0.2733146,-0.35791713,0.64472634,0.82910824,1.346599,-0.85223234,-1.8421369,1.1267560720443726,0.19683723151683807,0.3135237991809845,4.141798973083496,10.065886497497559
76,7.599923,1629220934100266,1.1783099,0.8922636,-0.29094943,1.1064624,0.7504558,-0.36482438,-2.549758,-3.5260086,-1.1173958,1.1048611,0.14278266,-0.90103155,-0.10335423,1.5191226,1.4065819,1.1897895,0.83760005,-0.39734346,-0.45961744,0.31316695,0.6390326,1.4171032,0.40357432,-0.8491142,0.8324580788612366,0.07769399136304855,0.09561727195978165,3.565845012664795,7.647634029388428
77,7.699941,1629220934200284,1.1946089,0.7155867,-0.4872331,1.1350067,0.5758989,-0.57295614,-2.5095253,-3.5739417,-1.2183084,1.1875042,-0.4631626,-1.5459267,-0.26508826,1.6699103,1.6775178,1.2182951,1.6328268,0.46767855,-0.5353374,0.6242818,0.95891494,1.456238,-1.1594507,-2.1913717,1.2842438220977783,0.0640542060136795,0.11959715932607651,4.399071216583252,10.914690017700195
78,7.799948,1629220934300291,1.2108985,0.84823334,-0.3688816,1.1547545,0.6885748,-0.4777264,-2.4703102,-3.4744658,-1.1493353,1.2476739,-0.7259285,-1.848371,-0.39763194,1.7814323,1.8891069,1.2354965,1.7277416,0.5553555,-0.5926253,0.7451592,1.1062438,1.4685669,-1.5588393,-2.5363004,1.4420247077941895,0.06069481372833252,0.12651105225086212,4.048084259033203,10.64344596862793
79,7.899932,1629220934400275,1.218667,0.8266904,-0.3986955,1.1663928,0.6436326,-0.5357083,-2.4425225,-3.4900918,-1.1990255,1.294721,-0.8746661,-2.0317326,-0.5081816,1.9852039,2.1616027,1.2554629,1.8651849,0.68789405,-0.6409647,0.9730919,1.3346994,1.4721346,-1.9051086,-2.8293867,1.6180280447006226,0.07741910964250565,0.14476311206817627,4.330017566680908,11.389087677001953
80,7.999885,1629220934500228,1.2205635,0.9527285,-0.27242598,1.1736387,0.7536938,-0.43034637,-2.4209073,-3.566783,-1.311545,1.3342825,-0.23044884,-1.4654442,-0.603104,1.6856644,1.9842131,1.2792366,1.6160779,0.38002753,-0.6827077,0.5641661,1.0310677,1.4715656,-0.73187494,-1.8459985,1.258939266204834,0.11539050936698914,0.2140633463859558,4.160199165344238,10.200011253356934
81,8.099823,1629220934600166,1.2321439,1.2267846,-0.0054511554,1.1883736,1.0518051,-0.13995105,-2.380446,-3.2473981,-0.992295,1.3658139,0.3845888,-0.9189632,-0.6924112,1.0139827,1.4793324,1.293211,1.2795603,-0.015400797,-0.71487015,0.17417356,0.73517,1.4718486,0.37296882,-0.9206195,0.8235165476799011,0.11268333345651627,0.20266684889793396,2.3978641033172607,5.698323726654053
82,8.199764,1629220934700107,1.2443056,1.1436335,-0.10239774,1.2039429,0.9516207,-0.2585719,-2.3280835,-3.537303,-1.3840469,1.4010311,0.18252343,-1.1411896,-0.78779525,1.1190482,1.6531092,1.2968645,1.69719,0.451651,-0.74697626,0.2596198,0.8323767,1.4900231,-0.16736715,-1.3885283,1.0519543886184692,0.09659887850284576,0.14338219165802002,3.3089606761932373,8.06234073638916
83,8.299708,1629220934800051,1.2530022,1.1907598,-0.06330928,1.2197849,1.0409087,-0.1833067,-2.273154,-3.2736979,-1.1452012,1.4475018,0.19466504,-1.1733403,-0.9123017,0.7413415,1.433601,1.3134046,1.633206,0.36080298,-0.7939638,0.11304304,0.7500242,1.4946938,-0.3005002,-1.5039775,0.9833423495292664,0.0877283439040184,0.10884571075439453,2.6519808769226074,6.824752330780029
84,8.39965,1629220934899993,1.2582648,1.1783181,-0.081317,1.2413142,1.0501478,-0.19590135,-2.2050462,-3.1916945,-1.1292967,1.4990684,0.25612062,-1.1640788,-1.0524802,0.6787425,1.5008575,1.314565,1.7232563,0.46108946,-0.8585968,0.08481631,0.7801293,1.51209,-0.25528002,-1.4806672,0.9963392615318298,0.0738271176815033,0.05344438552856445,2.6437602043151855,6.78817081451416
85,8.499609,1629220934999952,1.2596151,1.4100238,0.1529869,1.2589475,1.3053513,0.047553126,-2.1411555,-3.0554373,-1.0464675,1.5506252,0.7573715,-0.74291927,-1.1946288,0.4498497,1.4256558,1.3054252,1.487954,0.20593075,-0.93437594,-0.021889243,0.7545556,1.5312396,0.75130135,-0.6534167,0.7700567841529846,0.07075245678424835,0.05382450670003891,1.5084539651870728,3.853721857070923
86,8.599594,1629220935099937,1.2672198,1.2584068,-0.008964087,1.279986,1.1249644,-0.15886135,-2.0714164,-2.95582,-1.0122697,1.5855953,0.6296304,-0.8953059,-1.3206012,0.39466617,1.4870253,1.2924116,1.7455153,0.5111959,-0.99728405,-0.08383325,0.75535285,1.5329008,0.27421832,-1.054499,0.8665067553520203,0.04149557650089264,0.008993072435259819,2.050800085067749,5.146999359130859
87,8.699597,1629220935199940,1.2779052,1.1512977,-0.12877771,1.2986977,0.99118704,-0.3151273,-2.00098,-2.9792385,-1.119694,1.6088706,0.43795127,-1.0966209,-1.4242969,0.3322312,1.5227954,1.2763817,2.0206158,0.8396518,-1.0422164,-0.12192586,0.7610088,1.5290201,-0.24087863,-1.4827857,1.0231013298034668,0.04781492054462433,0.09453433007001877,2.6440253257751465,6.738231182098389
88,8.799607,1629220935299950,1.2864461,1.1999016,-0.08802797,1.3110111,1.0944632,-0.22191146,-1.9459906,-2.8980417,-1.0896975,1.6260989,0.89639753,-0.6833995,-1.5149289,-0.13590194,1.1955267,1.2711413,1.9832739,0.8034346,-1.077983,-0.37490717,0.5813891,1.5110524,0.31418705,-1.0027097,0.8007575273513794,0.07117540389299393,0.13208983838558197,1.8256481885910034,4.670839309692383
89,8.899608,1629220935399951,1.293138,1.3184642,0.025760246,1.3160218,1.2449412,-0.07284114,-1.9139287,-2.7770996,-0.987967,1.6337575,1.1276699,-0.4739747,-1.5773958,-0.4855558,0.94655424,1.2838955,1.9356686,0.7353365,-1.0992123,-0.50279254,0.4931928,1.473365,0.6189206,-0.71583635,0.6518287062644958,0.07298056036233902,0.12962330877780914,1.1095503568649292,3.027667999267578
90,8.999608,1629220935499951,1.2959971,1.3175557,0.021928057,1.3183602,1.2790687,-0.0402647,-1.9021814,-2.4906352,-0.6735317,1.6360276,1.3244835,-0.2917756,-1.6029494,-1.0027395,0.5203429,1.2962465,2.027626,0.8251492,-1.1076247,-0.7079238,0.33052152,1.4518849,0.6027068,-0.7114244,0.513307511806488,0.06538169831037521,0.1074916273355484,0.6878893971443176,1.9115608930587769
91,9.099608,1629220935599951,1.2988303,1.4500755,0.15383773,1.323388,1.4235896,0.10268347,-1.906586,-2.160794,-0.29096103,1.620262,1.4917513,-0.12035631,-1.5999384,-1.337168,0.22780485,1.3308942,1.8684442,0.6064689,-1.0920918,-0.77701324,0.26054546,1.3930943,0.8209033,-0.47937018,0.3261006772518158,0.059647247195243835,0.08276793360710144,0.6525484919548035,1.0710915327072144
92,9.199604,1629220935699947,1.2964714,1.4528877,0.15909742,1.3243973,1.4480178,0.12668243,-1.9233142,-2.0870242,-0.18737899,1.6062653,1.4521625,-0.1443245,-1.5812931,-1.6199299,-0.033495594,1.3594847,1.9475349,0.66344374,-1.0765232,-0.9466408,0.107402645,1.3500782,0.5923095,-0.63484347,0.34517061710357666,0.043767835944890976,0.04448094964027405,0.694802463054657,0.8151909708976746
93,9.299598,1629220935799941,1.298086,1.4655124,0.17029619,1.3270959,1.4856175,0.16244803,-1.9308405,-2.1658292,-0.26896307,1.5930344,1.5952404,0.0020659922,-1.5638285,-1.6533213,-0.07758443,1.3767126,1.9358912,0.6308705,-1.0607644,-0.9843026,0.06322801,1.3206515,0.84885424,-0.39526233,0.2941051423549652,0.047644179314374924,0.05494344234466553,0.5286965370178223,0.6434947848320007
94,9.399595,1629220935899938,1.3028183,1.4590465,0.15890609,1.3324885,1.4998324,0.17148875,-1.92094,-2.2198777,-0.34215772,1.5856904,1.68977,0.097475424,-1.5618299,-1.5392742,0.019554332,1.3835638,1.9357184,0.622946,-1.0507656,-0.9430242,0.089093775,1.3027372,1.033879,-0.22524402,0.2802564799785614,0.06479843705892563,0.08166377991437912,0.4334167242050171,0.6616678237915039
95,9.499596,1629220935999939,1.305312,1.4622997,0.15967858,1.3373336,1.479223,0.14540388,-1.9127203,-1.9157884,-0.00351167,1.5816479,1.7397487,0.14806885,-1.5692532,-1.7073208,-0.119695626,1.3888097,1.6693869,0.31654978,-1.048083,-1.0473777,0.00058318046,1.2824999,1.0981796,-0.15441988,0.1608387678861618,0.07343937456607819,0.09978440403938293,0.5413568615913391,0.8084172010421753
96,9.599595,1629220936099938,1.309805,1.5143186,0.20801911,1.342462,1.5327691,0.1950208,-1.899222,-1.867431,0.036387272,1.5792596,1.7948542,0.20191438,-1.5809631,-1.6937774,-0.09780266,1.3953395,1.6212994,0.25493005,-1.0452735,-1.0510302,-0.0047602747,1.262914,1.238028,-0.020848902,0.15748433768749237,0.0920548066496849,0.1361449658870697,0.6606337428092957,1.1733185052871704
97,9.699591,1629220936199934,1.3126574,1.4037918,0.09269656,1.3453145,1.4451808,0.10233983,-1.8963114,-1.8205632,0.086699784,1.5743705,1.7460946,0.16082765,-1.5750551,-1.9289452,-0.30679965,1.3983684,1.6779797,0.31546012,-1.0383526,-1.1824445,-0.119152755,1.2537287,0.91130805,-0.2868732,0.20693695545196533,0.10319924354553223,0.1616925597190857,0.479098916053772,0.5173804759979248
98,9.799594,1629220936299937,1.3149751,1.4151839,0.10192643,1.3486133,1.4704324,0.12483644,-1.8929402,-1.8315252,0.07029425,1.568463,1.768908,0.18772618,-1.5776849,-1.8806773,-0.26267475,1.4101934,1.678451,0.3026506,-1.0311557,-1.1578268,-0.10474713,1.2298938,0.9997568,-0.19280416,0.18537002801895142,0.11227034777402878,0.17298489809036255,0.4889701008796692,0.6162012219429016
99,9.899603,1629220936399946,1.3113437,1.3737913,0.06351808,1.3459978,1.4577603,0.114530735,-1.9033996,-2.1669753,-0.30168313,1.5669562,1.8169439,0.23412521,-1.5734428,-1.8701209,-0.25720057,1.4190457,1.8264275,0.45961192,-1.0294462,-1.2278073,-0.16402917,1.2185879,1.0484143,-0.14256798,0.24688196182250977,0.09119400382041931,0.127983957529068,0.12722522020339966,0.2640567123889923
100,9.999617,1629220936499960,1.3122127,1.4559864,0.14623809,1.3467764,1.5009441,0.15798631,-1.9102212,-1.9631705,-0.060604654,1.5582862,1.9007103,0.32069626,-1.5610098,-1.8333057,-0.23606287,1.4292119,1.5074158,0.08823039,-1.0204924,-1.2508239,-0.19046618,1.2017983,1.301997,0.0839444,0.18017302453517914,0.09164455533027649,0.1393475979566574,0.3226211369037628,0.5613393187522888
101,10.099637,1629220936599980,1.3132156,1.5791253,0.2704676,1.3493243,1.6160983,0.2733816,-1.9111971,-1.5405784,0.4242023,1.550186,1.797675,0.23178501,-1.554251,-1.7182002,-0.14213333,1.4374907,1.210164,-0.25647217,-1.0124573,-1.1002051,-0.07256062,1.1845609,1.3448898,0.13432032,0.24770167469978333,0.10155293345451355,0.1666330099105835,1.098863959312439,2.310041904449463
102,10.199668,1629220936700011,1.310613,1.4265373,0.11791129,1.3475004,1.4702598,0.12579994,-1.9174093,-1.6445835,0.31227067,1.5512197,1.8521479,0.28183338,-1.5538523,-1.9893159,-0.37751856,1.4416428,1.4786566,0.041759413,-1.014691,-1.2741845,-0.21458092,1.1798139,1.0741804,-0.08849763,0.2249479442834854,0.08820156753063202,0.1362619400024414,0.5969629287719727,0.9884973168373108
103,10.299696,1629220936800039,1.3086133,1.572308,0.2682146,1.3490318,1.5482488,0.2041513,-1.9164549,-1.0480896,0.99391246,1.5527338,1.8068126,0.23795676,-1.5574716,-2.1400988,-0.50509983,1.4480236,1.1499153,-0.33632848,-1.0154617,-1.2287668,-0.17638676,1.1700208,1.0483265,-0.10195307,0.4426979422569275,0.08827655762434006,0.1406954675912857,1.3472275733947754,2.572749614715576
104,10.39972,1629220936900063,1.3047048,1.4377302,0.13530558,1.3493888,1.4399837,0.09283881,-1.9206203,-0.569412,1.5465643,1.5551907,1.5886635,0.031348825,-1.5585521,-2.1140141,-0.4815494,1.4586203,0.60738283,-0.96037406,-1.0169289,-1.281303,-0.21861686,1.1601514,0.9132388,-0.20685838,0.6768089532852173,0.08076481521129608,0.1266067624092102,1.4071325063705444,2.832960367202759
105,10.499748,1629220937000091,1.3023885,1.6184069,0.32143518,1.3568087,1.6463461,0.29670888,-1.9146497,-1.2358612,0.77692693,1.5477692,1.8282863,0.2627174,-1.563956,-1.911074,-0.30092874,1.4823167,1.3142523,-0.18961191,-1.0085831,-1.0641171,-0.045922305,1.126512,1.1455587,0.015956914,0.35229015350341797,0.09744051098823547,0.1505119353532791,1.4588805437088013,2.8957273960113525
106,10.599777,1629220937100120,1.296114,1.5116844,0.21926554,1.3555437,1.5490856,0.19833566,-1.9212989,-1.1439056,0.8897878,1.5519898,1.744202,0.18001576,-1.5682966,-2.3199158,-0.65160495,1.4982662,1.4438314,-0.06141382,-1.0111989,-1.2665309,-0.21113971,1.1128703,0.6281476,-0.406091,0.44008421897888184,0.08198893815279007,0.11653715372085571,1.3450157642364502,2.248383045196533
107,10.699816,1629220937200159,1.2917389,1.3423107,0.05143865,1.3549887,1.4126652,0.059105128,-1.9273262,-1.7435944,0.21029551,1.5536647,1.8648058,0.29139826,-1.5708948,-2.0408742,-0.40744156,1.5158012,1.6858152,0.19181141,-1.013331,-1.2896765,-0.22851624,1.0950443,0.8815858,-0.17883123,0.22974905371665955,0.07105513662099838,0.0920998752117157,0.3526233434677124,0.522811770439148
108,10.799861,1629220937300204,1.2873268,1.344231,0.05787959,1.3558327,1.404803,0.050183274,-1.9309912,-1.7319438,0.22782534,1.554354,1.918321,0.3408722,-1.5762817,-2.1401165,-0.48880807,1.5364354,1.6407088,0.11764226,-1.0130802,-1.3633283,-0.28962794,1.0762753,0.90994537,-0.13934793,0.25740090012550354,0.06450461596250534,0.08197386562824249,0.34469500184059143,0.6307763457298279
109,10.899912,1629220937400255,1.2798455,1.46042,0.18366976,1.3537192,1.5126456,0.16286276,-1.9468315,-1.7271857,0.25140184,1.5528382,2.052019,0.46750608,-1.5676316,-2.0912495,-0.45394263,1.5563519,1.5402308,-0.018188031,-1.0096096,-1.3938481,-0.31773537,1.0651327,1.2242646,0.1333175,0.28877925872802734,0.04974239319562912,0.07681304961442947,0.5048510432243347,1.0108143091201782
110,10.999967,1629220937500310,1.271169,1.4931356,0.22577134,1.350781,1.530622,0.18429548,-1.9647017,-1.7204041,0.27961773,1.5518321,2.089934,0.50395775,-1.5661143,-2.066291,-0.43362072,1.5812526,1.5127667,-0.07726638,-1.0102628,-1.3722451,-0.29933116,1.0458841,1.3116126,0.22262199,0.30623799562454224,0.03525746986269951,0.10026736557483673,0.5479451417922974,1.1655415296554565
111,11.100022,1629220937600365,1.2639774,1.5022744,0.24238162,1.3472865,1.5424224,0.19996922,-1.9846578,-1.5679575,0.47694623,1.5464251,2.0019176,0.42659006,-1.5497035,-2.10429,-0.48079044,1.5970371,1.5394068,-0.06501904,-1.003876,-1.3216537,-0.2627775,1.0388333,1.1140951,0.063052855,0.3194933533668518,0.03657611459493637,0.13673202693462372,0.8001906871795654,1.5414432287216187
112,11.200076,1629220937700419,1.2564211,1.4532964,0.20024996,1.3459716,1.5170965,0.17536348,-2.0025184,-1.7258527,0.31666568,1.5393635,2.0205302,0.45063516,-1.5366553,-2.1877306,-0.5644399,1.6165066,1.626365,0.011122305,-0.99924767,-1.4249136,-0.35199267,1.0223707,1.0857694,0.053114176,0.32008546590805054,0.04736976698040962,0.1794273853302002,0.5645033717155457,1.0809921026229858
113,11.300131,1629220937800474,1.2511348,1.4316772,0.18363714,1.3463521,1.488741,0.14591573,-2.0165799,-1.6366543,0.43485478,1.5310501,1.8750468,0.3221691,-1.5248352,-2.0495167,-0.45486468,1.6303387,1.4945806,-0.1531635,-0.9937579,-1.2879574,-0.24328014,1.0066923,0.95080966,-0.04681735,0.2827639579772949,0.05403522029519081,0.20284156501293182,0.6921228170394897,1.289319634437561
114,11.400188,1629220937900531,1.2493615,1.364447,0.11705816,1.3454305,1.3937851,0.049552307,-2.028583,-1.88763,0.16133188,1.5264419,2.0686443,0.5077979,-1.5072466,-2.1744251,-0.5784004,1.6267445,1.7110815,0.095149785,-0.98931134,-1.4432924,-0.37540704,1.0102596,1.0783374,0.05703422,0.3138129413127899,0.05737118422985077,0.21704916656017303,0.3005410432815552,0.8498410582542419
115,11.500247,1629220938000590,1.2490792,1.4852601,0.24022926,1.347,1.534158,0.19179365,-2.0357716,-1.8952582,0.16082868,1.5182198,2.1303706,0.5733079,-1.4891833,-1.9920877,-0.43598542,1.6258621,1.5559195,-0.07890989,-0.98194236,-1.3833103,-0.33190012,1.0068942,1.4593936,0.37909493,0.33526545763015747,0.05553609877824783,0.2145637720823288,0.41058051586151123,1.019469976425171
116,11.600299,1629220938100642,1.2519232,1.4824799,0.2345087,1.3489792,1.5372874,0.19297227,-2.045592,-1.8271221,0.2500561,1.5048076,2.172644,0.62545997,-1.4557587,-2.0630772,-0.52650565,1.6171885,1.5359442,-0.0916605,-0.9659913,-1.4349157,-0.38776398,1.009879,1.4516197,0.37008154,0.3739806115627289,0.04893142729997635,0.19993939995765686,0.47529590129852295,1.1580790281295776
117,11.700335,1629220938200678,1.2530538,1.4276276,0.17756614,1.349999,1.4706877,0.1236781,-2.0546525,-1.9572289,0.11150893,1.4949001,2.2062385,0.6662017,-1.42933,-2.1713889,-0.64331675,1.6155658,1.7031801,0.09884727,-0.9527722,-1.5311313,-0.47825798,1.0035893,1.3434448,0.28472418,0.3931460976600647,0.050953831523656845,0.20604592561721802,0.32965371012687683,0.9653114676475525
118,11.800355,1629220938300698,1.2550673,1.5586799,0.3088168,1.3502053,1.5892825,0.24499884,-2.0638196,-1.8332171,0.26394272,1.4894346,2.1516275,0.6201747,-1.3990606,-2.0100565,-0.52969366,1.6027536,1.4664849,-0.15373966,-0.94216067,-1.3965362,-0.3757333,1.0140178,1.5397372,0.4404372,0.3951338827610016,0.05582301691174507,0.21805305778980255,0.6187784671783447,1.4812291860580444
119,11.900359,1629220938400702,1.2527262,1.5796131,0.33249003,1.3497435,1.6149484,0.2717737,-2.0765276,-1.7442138,0.3803593,1.4820656,2.1958158,0.66846055,-1.3741024,-1.9515399,-0.50060076,1.6003644,1.3878907,-0.23971486,-0.93034595,-1.3866879,-0.3773593,1.0130414,1.6858022,0.5636256,0.4393264055252075,0.059747591614723206,0.2518640160560608,0.6987389326095581,1.7506414651870728
120,12.000353,1629220938500696,1.2514623,1.457373,0.20944019,1.3478106,1.4965287,0.15240167,-2.0884402,-1.9005888,0.21501076,1.4781258,2.204851,0.6806121,-1.3444498,-1.9798558,-0.5508557,1.5902753,1.5618284,-0.032094073,-0.91923803,-1.4457967,-0.4354231,1.0233917,1.5839716,0.4696426,0.401743620634079,0.06603371351957321,0.2982584834098816,0.3789345920085907,1.1460723876953125
