iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
62,6.200008,1629220967899835,0.8707752,0.8614439,-0.009491294,0.8948743,0.9061447,0.011549558,-2.6302202,-0.78306407,2.1142156,1.36864,1.7623272,0.36870655,-0.091858745,-1.6727526,-1.3705322,0.2671016,-0.9252617,-1.3452353,-0.8518349,-1.6838757,-0.68803304,2.2480786,2.218151,-0.025072653,1.04690682888031,0.09026467055082321,0.28648054599761963,1.3102397918701172,3.41965913772583
63,6.300068,1629220967999895,0.9034521,0.92765665,0.024619441,0.92204756,0.9893804,0.06900061,-2.5888054,-1.0180234,1.7978837,1.3690522,1.829192,0.43094254,-0.11143925,-1.6070367,-1.2965857,0.29908097,-0.71169984,-1.1403723,-0.8328057,-1.6450025,-0.67162365,2.2405758,2.3705008,0.10884857,0.9265510439872742,0.07953809201717377,0.23780842125415802,1.233293056488037,3.081080913543701
64,6.400141,1629220968099968,0.9349892,0.9544666,0.019811228,0.9488482,1.0274233,0.08052128,-2.544707,-1.423898,1.2828543,1.3711833,1.9070079,0.5018249,-0.13443337,-1.5258476,-1.2062656,0.32152453,-0.4369823,-0.8557545,-0.8186572,-1.6596414,-0.69542855,2.2359316,2.5146728,0.23352373,0.7607533931732178,0.06997325271368027,0.19314298033714294,0.9968476891517639,2.5447027683258057
65,6.500228,1629220968200055,0.9643566,0.99538136,0.031556547,0.97399,1.0546137,0.08262063,-2.4999104,-1.7753589,0.8293062,1.3786548,1.9116082,0.49913582,-0.16093345,-1.3583196,-1.0380559,0.3439177,-0.2197617,-0.63594836,-0.80711174,-1.5949757,-0.65150225,2.234823,2.612656,0.31654102,0.6073869466781616,0.0773424580693245,0.1893167495727539,0.7836747765541077,2.06131649017334
66,6.600308,1629220968300135,0.99588203,1.068966,0.07433672,1.0003623,1.1064231,0.108687855,-2.461296,-2.380282,0.09272708,1.3857051,1.9321821,0.5118013,-0.19785021,-1.0922691,-0.7754029,0.38443792,0.091465026,-0.33053476,-0.7987774,-1.5145156,-0.5918599,2.2238405,2.7985046,0.4814421,0.4444751441478729,0.09149300307035446,0.19794034957885742,0.5608526468276978,1.519432544708252
67,6.700387,1629220968400214,1.0240531,1.17316,0.15166269,1.023931,1.1867516,0.16685343,-2.4216416,-2.5616844,-0.16028999,1.3912358,1.9690485,0.54114866,-0.22708587,-0.9369453,-0.6154019,0.4132837,0.2554817,-0.17803371,-0.7886376,-1.4204905,-0.52249324,2.2179604,2.9729345,0.6325022,0.42615288496017456,0.10872016102075577,0.21294362843036652,0.4398721158504486,1.1468716859817505
68,6.800458,1629220968500285,1.0517333,1.1834532,0.13397776,1.0472682,1.1828128,0.13890192,-2.3826241,-2.7512832,-0.42195928,1.4019612,1.9250038,0.48985386,-0.2681869,-0.8695698,-0.5213598,0.44685698,0.38821754,-0.06615756,-0.7857082,-1.3921326,-0.50146586,2.2134154,2.915296,0.5880216,0.4075353443622589,0.1355581432580948,0.24490536749362946,0.4349920451641083,1.0839694738388062
69,6.90052,1629220968600347,1.0842824,1.1630043,0.08007125,1.0732627,1.1660857,0.095122136,-2.3372836,-2.8550313,-0.59260297,1.4082334,1.890959,0.45209515,-0.3049418,-0.86341894,-0.48416337,0.4777682,0.5591877,0.09185824,-0.77684367,-1.3715578,-0.4917824,2.2069664,2.793738,0.4915854,0.40270742774009705,0.14161546528339386,0.22992467880249023,0.5573292970657349,1.3294401168823242
70,7.00056,1629220968700387,1.1129985,1.1837704,0.07198503,1.0975559,1.1708422,0.0751015,-2.2971475,-2.793767,-0.5684201,1.4172047,1.8503652,0.40567502,-0.34977758,-0.94241405,-0.51377726,0.51208377,0.6943684,0.20565525,-0.77381665,-1.3454247,-0.47267538,2.198519,2.611267,0.34579208,0.3787728548049927,0.16234101355075836,0.24845153093338013,0.5152809619903564,1.3063812255859375
71,7.100571,1629220968800398,1.1446153,1.1763358,0.03226424,1.1213545,1.173961,0.05390958,-2.250754,-2.7457962,-0.5666146,1.4263748,1.8067123,0.35620385,-0.3969597,-1.041526,-0.55879706,0.54718643,0.8614469,0.3545516,-0.76659733,-1.3024938,-0.44314474,2.181832,2.3874748,0.17228334,0.37348031997680664,0.17021140456199646,0.22691169381141663,0.539208173751831,1.4367749691009521
72,7.200557,1629220968900384,1.1764295,1.1712381,-0.005280432,1.1477752,1.1677762,0.020496454,-2.197612,-2.700892,-0.5760435,1.4398992,1.7594324,0.29925784,-0.45206913,-1.0303106,-0.5012977,0.57918406,0.94770247,0.4157659,-0.7644037,-1.2422909,-0.39517555,2.1685789,2.2529626,0.070695,0.35481536388397217,0.16138620674610138,0.18600736558437347,0.5988332629203796,1.5727789402008057
73,7.300539,1629220969000366,1.2049441,1.1998208,-0.0052111964,1.1726907,1.1947136,0.02256832,-2.1468503,-2.716391,-0.65188426,1.4566756,1.7501175,0.2748221,-0.5196237,-0.98098207,-0.39996767,0.6165453,1.0095303,0.44336933,-0.7681958,-1.1945016,-0.35252178,2.1540341,2.24634,0.077332035,0.3513934910297394,0.15600819885730743,0.15268807113170624,0.654348611831665,1.6180845499038696
74,7.400517,1629220969100344,1.2346904,1.2171115,-0.01788028,1.1993154,1.208106,0.009008344,-2.087945,-2.6912563,-0.6905373,1.4780762,1.7067252,0.21414052,-0.59390664,-0.9585818,-0.31614962,0.65154713,1.0718939,0.47423917,-0.7767284,-1.1326419,-0.2943128,2.140843,2.1520748,0.009409861,0.3418078124523163,0.1336614340543747,0.09562241286039352,0.6843121647834778,1.6725932359695435
75,7.500494,1629220969200321,1.2588781,1.2302805,-0.029087784,1.224193,1.2162255,-0.008164816,-2.0379143,-2.6519444,-0.7028058,1.4984661,1.6309369,0.12406504,-0.6741799,-0.8848833,-0.18266611,0.6898269,1.1548522,0.5246458,-0.7925543,-1.0282112,-0.19486995,2.1241536,2.0117664,-0.09415573,0.32895681262016296,0.12705983221530914,0.0662069097161293,0.6868568062782288,1.6785935163497925
76,7.600464,1629220969300291,1.289694,1.2994812,0.009954964,1.2549211,1.2583487,0.0035125224,-1.977979,-2.596699,-0.7081738,1.5109764,1.6093364,0.092118695,-0.75913584,-0.8480902,-0.077117614,0.7336643,1.219542,0.5481718,-0.7996951,-0.9687512,-0.13979627,2.0915153,2.0288286,-0.05251765,0.3238147497177124,0.09274835884571075,0.05415220558643341,0.6063791513442993,1.4542146921157837
77,7.700422,1629220969400249,1.3155763,1.3604729,0.045666173,1.2816328,1.30436,0.023290176,-1.9212711,-2.5643268,-0.7360279,1.5146875,1.5831347,0.06410393,-0.84835577,-0.76444054,0.07274905,0.76635087,1.197717,0.48667124,-0.8128248,-0.9089072,-0.07945267,2.0508654,2.0740542,0.019427137,0.31569480895996094,0.07864148914813995,0.14797067642211914,0.5762406587600708,1.291548490524292
78,7.80038,1629220969500207,1.3421572,1.4048109,0.0637276,1.3108863,1.3428394,0.032744534,-1.8510427,-2.4954662,-0.7375934,1.5214306,1.5542488,0.03073578,-0.9485709,-0.71389127,0.20345198,0.7906177,1.1828998,0.44257635,-0.8299295,-0.842731,-0.010585869,2.015446,2.0694065,0.04520708,0.3141544759273529,0.07613705098628998,0.28157782554626465,0.524074137210846,1.159155249595642
79,7.900345,1629220969600172,1.3647698,1.4226644,0.058886956,1.3383788,1.3545396,0.016561128,-1.7816101,-2.5091686,-0.832748,1.5328542,1.5254514,-0.006933048,-1.0689528,-0.68005645,0.33714783,0.82708365,1.220127,0.44343516,-0.8573521,-0.81208885,0.037429173,1.9719104,2.0220947,0.04204346,0.35544535517692566,0.09207194298505783,0.38504043221473694,0.6273736357688904,1.3598921298980713
80,8.00031,1629220969700137,1.3889792,1.450951,0.063034035,1.3681502,1.3748053,0.006819935,-1.7041426,-2.4685965,-0.8749777,1.5405976,1.4963508,-0.041439194,-1.1942385,-0.67470014,0.450406,0.85940504,1.242886,0.43264672,-0.88421017,-0.7780081,0.08782085,1.915809,1.952915,0.031086596,0.3824347257614136,0.14916417002677917,0.5257607102394104,0.6333857178688049,1.410261869430542
81,8.100269,1629220969800096,1.4087992,1.4907246,0.08332967,1.3936391,1.4143654,0.021239687,-1.6302419,-2.401675,-0.882966,1.5443491,1.456491,-0.08228321,-1.3124545,-0.6360489,0.5863996,0.88740605,1.2376966,0.39520112,-0.9090583,-0.714885,0.16056621,1.8481724,1.9156238,0.056509398,0.40663522481918335,0.20835275948047638,0.6434099078178406,0.6041337251663208,1.4427285194396973
82,8.200224,1629220969900051,1.4255722,1.456224,0.031177208,1.4119639,1.3801193,-0.032633364,-1.5412303,-2.4916613,-1.0878432,1.5581771,1.4619992,-0.09007514,-1.4476473,-0.70325243,0.64534193,0.90987974,1.3354845,0.48017126,-0.9455156,-0.76243794,0.15139097,1.7770754,1.8233697,0.038784463,0.4828311502933502,0.2705457806587219,0.7612708806991577,0.8270244002342224,1.7895678281784058
83,8.300176,1629220970000003,1.4413972,1.4700063,0.029099545,1.4308497,1.3861514,-0.045805357,-1.4422505,-2.4271386,-1.127282,1.5745267,1.4042366,-0.15948467,-1.5944703,-0.6984383,0.7768014,0.9194793,1.3681161,0.50615627,-0.9852331,-0.7181134,0.22088723,1.69777,1.69277,-0.0041888957,0.5253056287765503,0.3460753858089447,0.8909111618995667,0.8239600658416748,1.8882192373275757
84,8.400133,1629220970099960,1.4505345,1.5868293,0.13863106,1.4445678,1.4877651,0.044267215,-1.3355012,-2.1822662,-0.9691893,1.5984579,1.3488498,-0.23376973,-1.7555033,-0.6175258,0.9865524,0.91688806,1.277458,0.4067983,-1.035744,-0.5760944,0.38009447,1.6203457,1.721619,0.08484474,0.5368421077728271,0.40043216943740845,0.9719096422195435,0.6684204339981079,1.9445466995239258
85,8.500097,1629220970199924,1.4554496,1.5596311,0.1059673,1.4555905,1.4578819,0.002348197,-1.2276443,-2.1995928,-1.1124716,1.6202089,1.328625,-0.273082,-1.9084826,-0.66365504,1.0791844,0.90390384,1.30953,0.45763123,-1.0896016,-0.5987816,0.40587002,1.5395591,1.6258825,0.07232,0.5986889004707336,0.3868950605392456,0.9228726625442505,0.7525872588157654,2.0387380123138428
86,8.600072,1629220970299899,1.4638519,1.5596794,0.09747003,1.4661735,1.4607259,-0.0055825566,-1.0839515,-2.1650188,-1.2373667,1.640877,1.3435204,-0.2784884,-2.0775163,-0.75353265,1.1478077,0.8664636,1.3178935,0.50930744,-1.1646068,-0.6417384,0.43237153,1.4350286,1.582082,0.123198465,0.6516463160514832,0.39778000116348267,0.8726314902305603,0.765096127986908,2.050123691558838
87,8.700057,1629220970399884,1.4701911,1.5766993,0.10833379,1.4675827,1.4634955,-0.0041884445,-0.98820806,-2.0649583,-1.2324255,1.6561412,1.3461647,-0.29030746,-2.1878273,-0.80775297,1.1964347,0.8393165,1.3094656,0.5304267,-1.2110126,-0.65028405,0.46367893,1.3346028,1.5341141,0.16714656,0.66808021068573,0.3846442401409149,0.8227364420890808,0.7525691390037537,2.082029342651367
88,8.800049,1629220970499876,1.4788303,1.5640929,0.08672402,1.460083,1.4487718,-0.011591337,-0.9316739,-2.037665,-1.2658938,1.6626726,1.3512127,-0.2916968,-2.2659929,-0.8814666,1.2002941,0.8559735,1.3047166,0.50627613,-1.2392825,-0.68706465,0.45664123,1.22578,1.478305,0.21156037,0.6750490665435791,0.3675660192966461,0.7771623134613037,0.7490530610084534,2.0289878845214844
89,8.900047,1629220970599874,1.4813471,1.6285173,0.14969282,1.4510312,1.5069168,0.057269767,-0.91830015,-1.8512933,-1.0678842,1.6654035,1.3935049,-0.2546458,-2.3088608,-0.9626765,1.1670542,0.892839,1.2207115,0.36990875,-1.2548189,-0.67958546,0.47567335,1.1335127,1.5349202,0.33629116,0.6193861365318298,0.35035842657089233,0.7349570989608765,0.6816604137420654,2.0975823402404785
90,9.000043,1629220970699870,1.4812866,1.5765116,0.09685722,1.438859,1.460333,0.022005888,-0.924482,-1.8168309,-1.0213636,1.6669945,1.447164,-0.20588146,-2.3367162,-1.150162,1.0286653,0.9416973,1.2227051,0.31703565,-1.2668252,-0.7855835,0.3979495,1.0401485,1.4555069,0.34797898,0.5627558827400208,0.3150222897529602,0.6590787172317505,0.5901610851287842,1.7511181831359863
91,9.100039,1629220970799866,1.4801991,1.6404274,0.16297472,1.4319693,1.5287831,0.09921175,-0.9213552,-1.5538659,-0.7239583,1.665901,1.4908524,-0.1639412,-2.360686,-1.2564778,0.9572767,0.97334737,1.1041615,0.14758572,-1.2761947,-0.7754247,0.41409785,0.96848595,1.5091951,0.4529953,0.48762667179107666,0.31062552332878113,0.6411767601966858,0.6659911870956421,2.1900384426116943
92,9.20004,1629220970899867,1.4765096,1.6588986,0.18551534,1.4254781,1.5408947,0.11827537,-0.8980911,-1.4562335,-0.63883793,1.6722509,1.5122089,-0.14988676,-2.3963237,-1.3202152,0.932916,0.9796347,1.0260022,0.052312206,-1.2949764,-0.80331707,0.40656403,0.9070621,1.5297635,0.52168673,0.4729568064212799,0.29751431941986084,0.5971946716308594,0.7169332504272461,2.3414177894592285
93,9.300051,1629220970999878,1.4717578,1.7173874,0.24983999,1.4223078,1.5986761,0.18073665,-0.87117803,-1.2999636,-0.49077883,1.6789193,1.5296243,-0.13982174,-2.4273179,-1.3499863,0.93397635,0.98061645,0.9545051,-0.029459085,-1.309122,-0.7697679,0.4460039,0.8520445,1.5721009,0.6032488,0.47322139143943787,0.29373371601104736,0.5847164392471313,0.9364606738090515,2.869744062423706
94,9.400067,1629220971099894,1.462498,1.7695472,0.3123124,1.4174849,1.656624,0.24506225,-0.8596221,-1.309457,-0.51487136,1.6860644,1.5915041,-0.08856012,-2.4495902,-1.3773146,0.9295932,0.9730038,0.89837235,-0.0841999,-1.3296418,-0.79112816,0.44530895,0.8174205,1.7379944,0.77123845,0.5117216110229492,0.2794618308544159,0.5443673729896545,0.9519469141960144,3.0040292739868164
95,9.500084,1629220971199911,1.4531369,1.830266,0.38359344,1.4116218,1.7192438,0.31524137,-0.8632862,-1.2970752,-0.49650562,1.6781348,1.6536427,-0.022938041,-2.4613004,-1.3963122,0.9232754,0.9684446,0.8340325,-0.15164499,-1.3402017,-0.8005643,0.44623822,0.77963734,1.8813705,0.92301005,0.5500084757804871,0.2661627531051636,0.5133054256439209,1.0013316869735718,3.191521644592285
96,9.600105,1629220971299932,1.4457362,1.7120395,0.270868,1.403009,1.6200954,0.22246327,-0.8666794,-1.0921644,-0.25808537,1.6809028,1.594379,-0.08103368,-2.4710257,-1.5362204,0.8104153,0.9568589,0.8073083,-0.16872433,-1.3560605,-0.84093237,0.42597094,0.76947016,1.585251,0.68344486,0.4372960925102234,0.25084200501441956,0.4751013219356537,1.0318635702133179,3.0363709926605225
97,9.70013,1629220971399957,1.4379289,1.7223694,0.2893161,1.393806,1.6114042,0.22298783,-0.8719487,-1.2364109,-0.41715562,1.6822985,1.6490822,-0.031108676,-2.4768736,-1.5372736,0.81457204,0.93872887,0.84068614,-0.11061272,-1.373188,-0.8995509,0.39166108,0.7665865,1.690718,0.7742189,0.4659654200077057,0.234121635556221,0.43912556767463684,0.8840500712394714,2.762542486190796
98,9.800153,1629220971499980,1.4373344,1.7671732,0.3354925,1.392637,1.6655188,0.27964067,-0.86799943,-1.144627,-0.31662202,1.6834277,1.705292,0.020476937,-2.4764993,-1.5747743,0.78173697,0.9284079,0.80440867,-0.1398971,-1.3751806,-0.92314243,0.37380043,0.76922834,1.80095,0.8643558,0.47551873326301575,0.2611512541770935,0.4781590700149536,0.9892814755439758,3.0085339546203613
99,9.900175,1629220971600002,1.4342458,1.7765158,0.34813684,1.3854449,1.6862062,0.30821082,-0.873549,-1.1020703,-0.26156068,1.6901244,1.754984,0.06074408,-2.4733524,-1.7343065,0.64070475,0.91169816,0.75500023,-0.17678806,-1.3849623,-0.99481606,0.32262063,0.7878257,1.7918704,0.8411685,0.43899062275886536,0.26031768321990967,0.46034085750579834,1.0077346563339233,2.943056583404541
100,10.000196,1629220971700023,1.4322827,1.744532,0.31760156,1.3787466,1.661871,0.29013696,-0.8916838,-0.95976686,-0.07792641,1.7006658,1.7271696,0.024822053,-2.462146,-1.7857261,0.5864121,0.9080717,0.7119544,-0.22126134,-1.3891877,-0.995921,0.32520097,0.819713,1.674216,0.7158855,0.3877534866333008,0.2626292407512665,0.459532231092453,1.1185307502746582,3.0606143474578857
101,10.100217,1629220971800044,1.4318962,1.6861447,0.25860655,1.3730618,1.6049118,0.23759265,-0.9030601,-0.9809848,-0.08919099,1.7068416,1.7276639,0.019501047,-2.4514768,-1.8327969,0.5363552,0.90154546,0.6786079,-0.25152025,-1.3891441,-1.063824,0.26901436,0.8440722,1.6366198,0.6639805,0.3528174161911011,0.2666943371295929,0.46000608801841736,0.9539067149162292,2.6484129428863525
102,10.200244,1629220971900071,1.4312708,1.6980777,0.27138016,1.3657262,1.6072263,0.24748166,-0.912849,-0.8419923,0.08110106,1.7198973,1.7356105,0.014716162,-2.439926,-1.9017079,0.4666,0.88067,0.6394061,-0.2721962,-1.3969413,-1.0702223,0.27017125,0.8979249,1.5861468,0.57657856,0.32383057475090027,0.2665373682975769,0.4528418481349945,1.0766007900238037,2.8058998584747314
103,10.300272,1629220972000099,1.4273957,1.6517279,0.22817747,1.3576304,1.5666766,0.21422406,-0.9430258,-1.0060227,-0.07210487,1.7283938,1.7913903,0.05899918,-2.422452,-2.037251,0.33394417,0.8730734,0.6691832,-0.23003083,-1.400707,-1.221033,0.14857645,0.95313,1.5934762,0.5364692,0.2694772779941559,0.25569817423820496,0.4194642901420593,0.7840570211410522,2.0733354091644287
104,10.400289,1629220972100116,1.4220598,1.6520932,0.2339764,1.3543061,1.5602052,0.21099897,-0.9800199,-0.87522733,0.11994338,1.7348254,1.7951765,0.056521665,-2.3930905,-2.1280572,0.22976658,0.8624677,0.6366451,-0.2547752,-1.4012352,-1.238842,0.13428657,1.0326096,1.509868,0.39983758,0.22706075012683868,0.2552555799484253,0.42148247361183167,0.8817759156227112,2.142010450363159
105,10.500305,1629220972200132,1.4190171,1.5336534,0.11660127,1.356668,1.4563508,0.10215182,-1.0013183,-1.0393417,-0.043520723,1.7365109,1.7575994,0.019750351,-2.3688102,-2.1886227,0.15621081,0.8512463,0.65145725,-0.22540386,-1.3944994,-1.326445,0.05627573,1.0924139,1.3808173,0.24161859,0.14277176558971405,0.2721470892429352,0.4624212384223938,0.5232014060020447,1.2555080652236938
106,10.600326,1629220972300153,1.4117981,1.5222372,0.11233209,1.3529011,1.4450485,0.094429724,-1.027308,-0.9921243,0.040270478,1.7417006,1.7687924,0.025372686,-2.348969,-2.226477,0.106192656,0.84009504,0.62629914,-0.24120653,-1.3950233,-1.3463328,0.040263306,1.1510053,1.3651125,0.17937478,0.12602324783802032,0.2606414556503296,0.44354093074798584,0.5220781564712524,1.2012697458267212
107,10.70035,1629220972400177,1.409698,1.5605663,0.15345432,1.3552737,1.4763945,0.12412082,-1.0580649,-1.020126,0.04342412,1.7392274,1.7982881,0.055313107,-2.3178403,-2.248872,0.059791025,0.84747064,0.6477434,-0.22533412,-1.3806536,-1.3508916,0.024610884,1.1978478,1.4192891,0.18551905,0.12907016277313232,0.27251487970352173,0.47845178842544556,0.5971670150756836,1.34816312789917
108,10.800368,1629220972500195,1.4067811,1.5694821,0.16548985,1.3550988,1.4893879,0.13761519,-1.0825523,-1.0041512,0.08973622,1.7413523,1.8304073,0.083404124,-2.2929273,-2.2691553,0.020608779,0.84822845,0.6541643,-0.21894497,-1.3725345,-1.3596132,0.010684938,1.24526,1.4601009,0.1799894,0.13332556188106537,0.27469632029533386,0.49295294284820557,0.6297323107719421,1.404936671257019
109,10.900377,1629220972600204,1.4035155,1.4576936,0.05510678,1.3569298,1.395912,0.03994781,-1.1202036,-1.165802,-0.052190945,1.7374867,1.8014797,0.059932422,-2.26123,-2.333894,-0.06299498,0.8681377,0.7077721,-0.18092601,-1.356317,-1.4449618,-0.07330231,1.2766786,1.3266425,0.0418588,0.08274686336517334,0.27961286902427673,0.5099589228630066,0.2669132649898529,0.532698929309845
110,11.000382,1629220972700209,1.4019166,1.4823581,0.08182032,1.3601062,1.4245842,0.06607495,-1.1607612,-1.1494613,0.012933703,1.7306374,1.8192527,0.082992375,-2.2258167,-2.3039901,-0.06777125,0.894789,0.68947613,-0.23163587,-1.3368243,-1.4209255,-0.06954516,1.3075618,1.3963852,0.0744145,0.10412591695785522,0.29303330183029175,0.5470932722091675,0.3618800938129425,0.7738557457923889
111,11.100383,1629220972800210,1.4017713,1.5469182,0.1476348,1.363628,1.486342,0.12575339,-1.1966047,-1.1112716,0.097670466,1.7247398,1.8589222,0.12566815,-2.1926272,-2.251464,-0.051007587,0.9201582,0.63445157,-0.32233688,-1.3170599,-1.3850932,-0.056258284,1.3357315,1.5501735,0.17965522,0.16003350913524628,0.31568238139152527,0.6040861010551453,0.5422796010971069,1.2547755241394043
112,11.200375,1629220972900202,1.3989263,1.3250996,-0.07509213,1.360065,1.2706167,-0.09166385,-1.2394105,-0.9130546,0.37354007,1.7220534,1.8632085,0.1321984,-2.1714072,-2.7612374,-0.5113444,0.9627788,0.94369954,-0.021525407,-1.3041272,-1.5819241,-0.22971642,1.3405857,1.0248808,-0.2644913,0.26356008648872375,0.3029750883579254,0.5872217416763306,0.2617911696434021,0.788952648639679
113,11.300357,1629220973000184,1.3979089,1.3484501,-0.050306633,1.3627418,1.2994314,-0.0648785,-1.2809951,-0.9528945,0.375537,1.7128437,1.9066454,0.18150443,-2.1395853,-2.7662072,-0.5432405,1.000213,0.9536359,-0.05254878,-1.2821187,-1.5998756,-0.26276025,1.3458337,1.1264914,-0.18376052,0.26958170533180237,0.32129865884780884,0.626129686832428,0.2651847302913666,0.7464269995689392
114,11.400334,1629220973100161,1.3940974,1.3416429,-0.053353712,1.3622524,1.2905456,-0.073482856,-1.311912,-0.9861254,0.37288836,1.7102604,1.8907417,0.1690292,-2.120631,-2.7297199,-0.52804047,1.019365,0.9766725,-0.048166055,-1.2742146,-1.5800619,-0.25291193,1.3539333,1.1205037,-0.1955627,0.2643905580043793,0.3218587338924408,0.6345702409744263,0.2665007710456848,0.7346131205558777
115,11.500313,1629220973200140,1.3951213,1.355654,-0.040143844,1.3624234,1.2973367,-0.066698834,-1.3208412,-0.98367876,0.38590896,1.7103752,1.8959701,0.17381833,-2.12074,-2.6933095,-0.4963806,1.0360737,0.972258,-0.07199748,-1.2718704,-1.5679411,-0.24482745,1.3400252,1.1558545,-0.15429455,0.2550792694091797,0.32810404896736145,0.6520087122917175,0.25734201073646545,0.664280354976654
116,11.600293,1629220973300120,1.3961235,1.299665,-0.09811194,1.3643664,1.2415923,-0.12581508,-1.3294096,-1.0938529,0.2696132,1.7084926,1.8552908,0.13748333,-2.1174264,-2.7399993,-0.5397302,1.0496559,1.0480194,-0.0018463203,-1.2670834,-1.6014267,-0.27647594,1.3315513,1.0284048,-0.25397006,0.2620353400707245,0.34741562604904175,0.6889656186103821,0.3231911361217499,0.9913616180419922
117,11.700278,1629220973400105,1.397534,1.3216096,-0.07722581,1.3643036,1.2668114,-0.09990697,-1.3415499,-1.1342695,0.23724873,1.7040833,1.8856331,0.17002988,-2.1154761,-2.7186732,-0.52293265,1.0770469,1.086233,0.010363898,-1.2610244,-1.5918187,-0.2735412,1.3014637,1.0953867,-0.17264716,0.2447805553674698,0.36411526799201965,0.7246268391609192,0.2870669364929199,0.8445333242416382
118,11.800262,1629220973500089,1.3988531,1.3155535,-0.08472735,1.3627405,1.2563293,-0.109046884,-1.3615223,-1.1431915,0.24989687,1.6999506,1.8801124,0.16872999,-2.1114323,-2.7423117,-0.5469314,1.1110106,1.1041207,-0.007773159,-1.2553566,-1.6075516,-0.29123792,1.2664353,1.0733435,-0.1617684,0.25499293208122253,0.3746480941772461,0.7372733950614929,0.31675443053245544,0.928787112236023
119,11.900244,1629220973600071,1.400572,1.3277179,-0.07410283,1.3615533,1.2734098,-0.09032667,-1.3795639,-1.1858306,0.22174306,1.6947718,1.892173,0.18487555,-2.1111178,-2.7054946,-0.515286,1.1504524,1.1028448,-0.053711273,-1.2478591,-1.5913959,-0.28407818,1.2233589,1.1828717,-0.03391934,0.23644624650478363,0.3799388110637665,0.7461704015731812,0.2968481481075287,0.8333901166915894
