iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
62,6.199694,1629220967599720,0.7730307,0.7750721,0.002076391,0.8147635,0.6087529,-0.2111132,-2.690473,0.4394588,3.5824535,1.3927126,1.357585,-0.03289868,-0.09458043,-2.0702028,-1.7127361,0.09519472,-1.5578051,-1.8649297,-0.9390327,-1.8753357,-0.77424985,2.309794,1.0000347,-1.09729,1.6238288879394531,0.10192999243736267,0.3698207437992096,2.215972661972046,6.001981258392334
63,6.299715,1629220967699741,0.8029847,0.78228843,-0.021051036,0.83706397,0.66650647,-0.174782,-2.6830897,0.17690186,3.2734857,1.3789989,1.447172,0.06384737,-0.07731021,-2.041233,-1.7025933,0.17061718,-1.3371922,-1.7011247,-0.9013972,-1.8302081,-0.76805437,2.2810135,1.2182668,-0.89034784,1.4969156980514526,0.11424387246370316,0.36692842841148376,2.003739595413208,5.339019775390625
64,6.399757,1629220967799783,0.83837914,0.8395393,0.0011800308,0.866479,0.8079354,-0.05999361,-2.660844,-0.32888752,2.669108,1.3693961,1.6387928,0.2523026,-0.07663326,-1.8882203,-1.5705281,0.22563711,-1.1063851,-1.5027999,-0.87197167,-1.7703497,-0.74288887,2.2589915,1.7789177,-0.40219623,1.256483554840088,0.0989454984664917,0.32297930121421814,1.6116888523101807,4.143588066101074
65,6.499809,1629220967899835,0.8707752,0.8614439,-0.009491294,0.8948743,0.9061447,0.011549558,-2.6302202,-0.78306407,2.1142156,1.36864,1.7623272,0.36870655,-0.091858745,-1.6727526,-1.3705322,0.2671016,-0.9252617,-1.3452353,-0.8518349,-1.6838757,-0.68803304,2.2480786,2.218151,-0.025072653,1.04690682888031,0.09026467055082321,0.28648054599761963,1.3102397918701172,3.41965913772583
66,6.599869,1629220967999895,0.9034521,0.92765665,0.024619441,0.92204756,0.9893804,0.06900061,-2.5888054,-1.0180234,1.7978837,1.3690522,1.829192,0.43094254,-0.11143925,-1.6070367,-1.2965857,0.29908097,-0.71169984,-1.1403723,-0.8328057,-1.6450025,-0.67162365,2.2405758,2.3705008,0.10884857,0.9265510439872742,0.07953809201717377,0.23780842125415802,1.233293056488037,3.081080913543701
67,6.699942,1629220968099968,0.9349892,0.9544666,0.019811228,0.9488482,1.0274233,0.08052128,-2.544707,-1.423898,1.2828543,1.3711833,1.9070079,0.5018249,-0.13443337,-1.5258476,-1.2062656,0.32152453,-0.4369823,-0.8557545,-0.8186572,-1.6596414,-0.69542855,2.2359316,2.5146728,0.23352373,0.7607533931732178,0.06997325271368027,0.19314298033714294,0.9968476891517639,2.5447027683258057
68,6.800029,1629220968200055,0.9643566,0.99538136,0.031556547,0.97399,1.0546137,0.08262063,-2.4999104,-1.7753589,0.8293062,1.3786548,1.9116082,0.49913582,-0.16093345,-1.3583196,-1.0380559,0.3439177,-0.2197617,-0.63594836,-0.80711174,-1.5949757,-0.65150225,2.234823,2.612656,0.31654102,0.6073869466781616,0.0773424580693245,0.1893167495727539,0.7836747765541077,2.06131649017334
69,6.900109,1629220968300135,0.99588203,1.068966,0.07433672,1.0003623,1.1064231,0.108687855,-2.461296,-2.380282,0.09272708,1.3857051,1.9321821,0.5118013,-0.19785021,-1.0922691,-0.7754029,0.38443792,0.091465026,-0.33053476,-0.7987774,-1.5145156,-0.5918599,2.2238405,2.7985046,0.4814421,0.4444751441478729,0.09149300307035446,0.19794034957885742,0.5608526468276978,1.519432544708252
70,7.000188,1629220968400214,1.0240531,1.17316,0.15166269,1.023931,1.1867516,0.16685343,-2.4216416,-2.5616844,-0.16028999,1.3912358,1.9690485,0.54114866,-0.22708587,-0.9369453,-0.6154019,0.4132837,0.2554817,-0.17803371,-0.7886376,-1.4204905,-0.52249324,2.2179604,2.9729345,0.6325022,0.42615288496017456,0.10872016102075577,0.21294362843036652,0.4398721158504486,1.1468716859817505
71,7.100259,1629220968500285,1.0517333,1.1834532,0.13397776,1.0472682,1.1828128,0.13890192,-2.3826241,-2.7512832,-0.42195928,1.4019612,1.9250038,0.48985386,-0.2681869,-0.8695698,-0.5213598,0.44685698,0.38821754,-0.06615756,-0.7857082,-1.3921326,-0.50146586,2.2134154,2.915296,0.5880216,0.4075353443622589,0.1355581432580948,0.24490536749362946,0.4349920451641083,1.0839694738388062
72,7.200321,1629220968600347,1.0842824,1.1630043,0.08007125,1.0732627,1.1660852,0.095121644,-2.3372836,-2.855032,-0.59260374,1.4082334,1.8909584,0.4520946,-0.3049418,-0.8634194,-0.48416376,0.4777682,0.5591876,0.091858104,-0.77684367,-1.3715581,-0.49178258,2.2069664,2.7937381,0.4915856,0.402707576751709,0.14161546528339386,0.22992467880249023,0.5573312044143677,1.3294464349746704
73,7.300361,1629220968700387,1.1129985,1.1837708,0.071985394,1.0975559,1.1708413,0.075100645,-2.2971475,-2.7937672,-0.56842035,1.4172047,1.8503647,0.40567458,-0.34977758,-0.9424137,-0.51377696,0.51208377,0.694369,0.20565592,-0.77381665,-1.345424,-0.4726749,2.198519,2.611268,0.3457929,0.3787728548049927,0.16234101355075836,0.24845153093338013,0.5152817368507385,1.3063806295394897
74,7.400372,1629220968800398,1.1446153,1.1763358,0.03226424,1.1213545,1.1739616,0.05391019,-2.250754,-2.7457962,-0.5666146,1.4263748,1.8067132,0.35620475,-0.3969597,-1.0415264,-0.5587975,0.54718643,0.86144704,0.35455173,-0.76659733,-1.3024942,-0.44314504,2.181832,2.387475,0.17228353,0.37348058819770813,0.17021140456199646,0.22691169381141663,0.5392083525657654,1.4367753267288208
75,7.500358,1629220968900384,1.1764295,1.1712381,-0.005280432,1.1477752,1.1677762,0.020496454,-2.197612,-2.700892,-0.5760435,1.4398992,1.7594324,0.29925784,-0.45206913,-1.0303106,-0.5012977,0.57918406,0.94770247,0.4157659,-0.7644037,-1.2422909,-0.39517555,2.1685789,2.2529626,0.070695,0.35481536388397217,0.16138620674610138,0.18600736558437347,0.5988332629203796,1.5727789402008057
76,7.60034,1629220969000366,1.2049441,1.1998208,-0.0052111964,1.1726907,1.1947136,0.02256832,-2.1468503,-2.716391,-0.65188426,1.4566756,1.7501175,0.2748221,-0.5196237,-0.98098207,-0.39996767,0.6165453,1.0095303,0.44336933,-0.7681958,-1.1945016,-0.35252178,2.1540341,2.24634,0.077332035,0.3513934910297394,0.15600819885730743,0.15268807113170624,0.654348611831665,1.6180845499038696
77,7.700318,1629220969100344,1.2346904,1.2171115,-0.01788028,1.1993154,1.208106,0.009008344,-2.087945,-2.6912563,-0.6905373,1.4780762,1.7067252,0.21414052,-0.59390664,-0.9585818,-0.31614962,0.65154713,1.0718939,0.47423917,-0.7767284,-1.1326419,-0.2943128,2.140843,2.1520748,0.009409861,0.3418078124523163,0.1336614340543747,0.09562241286039352,0.6843121647834778,1.6725932359695435
78,7.800295,1629220969200321,1.2588781,1.2302805,-0.029087784,1.224193,1.2162255,-0.008164816,-2.0379143,-2.6519444,-0.7028058,1.4984661,1.6309369,0.12406504,-0.6741799,-0.8848833,-0.18266611,0.6898269,1.1548522,0.5246458,-0.7925543,-1.0282112,-0.19486995,2.1241536,2.0117664,-0.09415573,0.32895681262016296,0.12705983221530914,0.0662069097161293,0.6868568062782288,1.6785935163497925
79,7.900265,1629220969300291,1.289694,1.2994812,0.009954964,1.2549211,1.2583487,0.0035125224,-1.977979,-2.596699,-0.7081738,1.5109764,1.6093364,0.092118695,-0.75913584,-0.8480902,-0.077117614,0.7336643,1.219542,0.5481718,-0.7996951,-0.9687512,-0.13979627,2.0915153,2.0288286,-0.05251765,0.3238147497177124,0.09274835884571075,0.05415220558643341,0.6063791513442993,1.4542146921157837
80,8.000223,1629220969400249,1.3155763,1.3604728,0.04566605,1.2816328,1.3043596,0.023289686,-1.9212711,-2.5643272,-0.73602843,1.5146875,1.583134,0.06410337,-0.84835577,-0.7644402,0.072749354,0.76635087,1.1977172,0.4866715,-0.8128248,-0.90890706,-0.07945257,2.0508654,2.0740535,0.019426538,0.31569498777389526,0.07864148914813995,0.14797067642211914,0.576241672039032,1.2915523052215576
81,8.100181,1629220969500207,1.3421572,1.4048103,0.063727,1.3108863,1.3428402,0.032745387,-1.8510427,-2.4954667,-0.737594,1.5214306,1.5542483,0.030735334,-0.9485709,-0.7138914,0.20345187,0.7906177,1.182899,0.4425754,-0.8299295,-0.84273076,-0.010585671,2.015446,2.0694065,0.04520708,0.3141544759273529,0.07613705098628998,0.28157782554626465,0.5240746140480042,1.1591577529907227
82,8.200146,1629220969600172,1.3647698,1.4226646,0.0588872,1.3383788,1.3545402,0.01656174,-1.7816101,-2.5091686,-0.832748,1.5328542,1.5254519,-0.0069326013,-1.0689528,-0.6800556,0.33714855,0.82708365,1.2201271,0.44343528,-0.8573521,-0.81208825,0.037429668,1.9719104,2.0220954,0.04204406,0.3554454743862152,0.09207194298505783,0.38504043221473694,0.627372145652771,1.359891653060913
83,8.300111,1629220969700137,1.3889792,1.450951,0.063034035,1.3681502,1.3748053,0.006819935,-1.7041426,-2.4685965,-0.8749777,1.5405976,1.4963508,-0.041439194,-1.1942385,-0.67470014,0.450406,0.85940504,1.242886,0.43264672,-0.88421017,-0.7780081,0.08782085,1.915809,1.952915,0.031086596,0.3824347257614136,0.14916417002677917,0.5257607102394104,0.6333857178688049,1.410261869430542
84,8.40007,1629220969800096,1.4087992,1.4907246,0.08332967,1.3936391,1.4143654,0.021239687,-1.6302419,-2.401675,-0.882966,1.5443491,1.456491,-0.08228321,-1.3124545,-0.6360489,0.5863996,0.88740605,1.2376966,0.39520112,-0.9090583,-0.714885,0.16056621,1.8481724,1.9156238,0.056509398,0.40663522481918335,0.20835275948047638,0.6434099078178406,0.6041337251663208,1.4427285194396973
85,8.500025,1629220969900051,1.4255722,1.456224,0.031177208,1.4119639,1.3801193,-0.032633364,-1.5412303,-2.4916613,-1.0878432,1.5581771,1.4619992,-0.09007514,-1.4476473,-0.70325243,0.64534193,0.90987974,1.3354845,0.48017126,-0.9455156,-0.76243794,0.15139097,1.7770754,1.8233697,0.038784463,0.4828311502933502,0.2705457806587219,0.7612708806991577,0.8270244002342224,1.7895678281784058
86,8.599977,1629220970000003,1.4413972,1.4700063,0.029099545,1.4308497,1.3861514,-0.045805357,-1.4422505,-2.4271386,-1.127282,1.5745267,1.4042366,-0.15948467,-1.5944703,-0.6984383,0.7768014,0.9194793,1.3681161,0.50615627,-0.9852331,-0.7181134,0.22088723,1.69777,1.69277,-0.0041888957,0.5253056287765503,0.3460753858089447,0.8909111618995667,0.8239600658416748,1.8882192373275757
87,8.699934,1629220970099960,1.4505345,1.5868293,0.13863106,1.4445678,1.4877651,0.044267215,-1.3355012,-2.1822662,-0.9691893,1.5984579,1.3488498,-0.23376973,-1.7555033,-0.6175258,0.9865524,0.91688806,1.277458,0.4067983,-1.035744,-0.5760944,0.38009447,1.6203457,1.721619,0.08484474,0.5368421077728271,0.40043216943740845,0.9719096422195435,0.6684204339981079,1.9445466995239258
88,8.799898,1629220970199924,1.4554496,1.5596311,0.1059673,1.4555905,1.4578819,0.002348197,-1.2276443,-2.1995928,-1.1124716,1.6202089,1.328625,-0.273082,-1.9084826,-0.66365504,1.0791844,0.90390384,1.30953,0.45763123,-1.0896016,-0.5987816,0.40587002,1.5395591,1.6258825,0.07232,0.5986889004707336,0.3868950605392456,0.9228726625442505,0.7525872588157654,2.0387380123138428
89,8.899873,1629220970299899,1.4638519,1.5596794,0.09747003,1.4661735,1.4607259,-0.0055825566,-1.0839515,-2.1650188,-1.2373667,1.640877,1.3435204,-0.2784884,-2.0775163,-0.75353265,1.1478077,0.8664636,1.3178935,0.50930744,-1.1646068,-0.6417384,0.43237153,1.4350286,1.582082,0.123198465,0.6516463160514832,0.39778000116348267,0.8726314902305603,0.765096127986908,2.050123691558838
90,8.999858,1629220970399884,1.4701911,1.5766993,0.10833379,1.4675827,1.4634955,-0.0041884445,-0.98820806,-2.0649583,-1.2324255,1.6561412,1.3461647,-0.29030746,-2.1878273,-0.80775297,1.1964347,0.8393165,1.3094656,0.5304267,-1.2110126,-0.65028405,0.46367893,1.3346028,1.5341141,0.16714656,0.66808021068573,0.3846442401409149,0.8227364420890808,0.7525691390037537,2.082029342651367
91,9.09985,1629220970499876,1.4788303,1.5640919,0.086723045,1.460083,1.4487706,-0.011592559,-0.9316739,-2.0376651,-1.265894,1.6626726,1.3512125,-0.29169703,-2.2659929,-0.8814665,1.2002943,0.8559735,1.3047166,0.50627613,-1.2392825,-0.68706393,0.45664182,1.22578,1.4783053,0.21156067,0.6750492453575134,0.3675660192966461,0.7771623134613037,0.7490538358688354,2.0289878845214844
92,9.199848,1629220970599874,1.4813471,1.6285179,0.14969343,1.4510312,1.5069163,0.05726928,-0.91830015,-1.8512923,-1.0678829,1.6654035,1.3935051,-0.2546456,-2.3088608,-0.9626771,1.1670536,0.892839,1.2207116,0.3699089,-1.2548189,-0.67958593,0.47567296,1.1335127,1.53492,0.33629096,0.6193856596946716,0.35035842657089233,0.7349570989608765,0.6816600561141968,2.097581386566162
93,9.299844,1629220970699870,1.4812866,1.576512,0.096857585,1.438859,1.460333,0.022005888,-0.924482,-1.8168309,-1.0213636,1.6669945,1.4471643,-0.20588124,-2.3367162,-1.1501621,1.0286652,0.9416973,1.2227049,0.31703538,-1.2668252,-0.7855834,0.39794958,1.0401485,1.4555062,0.34797838,0.5627557635307312,0.3150222897529602,0.6590787172317505,0.5901609659194946,1.7511184215545654
94,9.39984,1629220970799866,1.4801991,1.6404275,0.16297483,1.4319693,1.5287833,0.09921199,-0.9213552,-1.5538657,-0.7239581,1.665901,1.490852,-0.16394155,-2.360686,-1.2564783,0.9572763,0.97334737,1.104161,0.14758518,-1.2761947,-0.7754247,0.41409785,0.96848595,1.5091944,0.4529947,0.48762646317481995,0.31062552332878113,0.6411767601966858,0.6659911274909973,2.190037965774536
95,9.499841,1629220970899867,1.4765096,1.6588976,0.18551438,1.4254781,1.5408949,0.118275486,-0.8980911,-1.4562339,-0.63883835,1.6722509,1.512209,-0.14988665,-2.3963237,-1.3202153,0.9329159,0.9796347,1.0260036,0.052313823,-1.2949764,-0.8033166,0.4065644,0.9070621,1.5297627,0.52168614,0.4729567766189575,0.29751431941986084,0.5971946716308594,0.716932475566864,2.3414132595062256
96,9.599852,1629220970999878,1.4717578,1.7173877,0.24984023,1.4223078,1.5986753,0.1807358,-0.87117803,-1.2999632,-0.49077845,1.6789193,1.5296239,-0.13982219,-2.4273179,-1.3499863,0.93397635,0.98061645,0.95450467,-0.029459555,-1.309122,-0.76976776,0.446004,0.8520445,1.5721012,0.6032491,0.47322139143943787,0.29373371601104736,0.5847164392471313,0.9364612102508545,2.8697474002838135
97,9.699868,1629220971099894,1.462498,1.769547,0.31231216,1.4174849,1.6566242,0.24506249,-0.8596221,-1.3094571,-0.51487154,1.6860644,1.591504,-0.08856023,-2.4495902,-1.3773148,0.92959297,0.9730038,0.8983733,-0.084198825,-1.3296418,-0.7911283,0.44530883,0.8174205,1.7379935,0.7712376,0.5117213726043701,0.2794618308544159,0.5443673729896545,0.9519472718238831,3.0040295124053955
98,9.799885,1629220971199911,1.4531369,1.8302664,0.3835938,1.4116218,1.7192441,0.31524172,-0.8632862,-1.2970753,-0.49650577,1.6781348,1.653643,-0.022937706,-2.4613004,-1.3963118,0.9232758,0.9684446,0.83403164,-0.15164593,-1.3402017,-0.80056417,0.4462383,0.77963734,1.8813708,0.92301023,0.5500087141990662,0.2661627531051636,0.5133054256439209,1.0013318061828613,3.191521644592285
99,9.899906,1629220971299932,1.4457362,1.71204,0.27086848,1.403009,1.6200945,0.2224624,-0.8666794,-1.0921646,-0.25808564,1.6809028,1.5943793,-0.08103334,-2.4710257,-1.5362201,0.8104156,0.9568589,0.80730826,-0.1687244,-1.3560605,-0.84093106,0.425972,0.76947016,1.5852504,0.6834443,0.43729618191719055,0.25084200501441956,0.4751013219356537,1.031862497329712,3.0363690853118896
100,9.999931,1629220971399957,1.4379289,1.7223691,0.28931573,1.393806,1.6114037,0.22298734,-0.8719487,-1.2364103,-0.41715494,1.6822985,1.6490824,-0.031108452,-2.4768736,-1.5372738,0.8145719,0.93872887,0.84068507,-0.11061393,-1.373188,-0.8995507,0.39166126,0.7665865,1.6907187,0.77421945,0.4659654200077057,0.234121635556221,0.43912556767463684,0.884048581123352,2.762538433074951
101,10.099954,1629220971499980,1.4373344,1.7671729,0.33549225,1.392637,1.6655185,0.27964044,-0.86799943,-1.1446267,-0.31662172,1.6834277,1.7052916,0.020476602,-2.4764993,-1.5747739,0.78173727,0.9284079,0.80440843,-0.13989736,-1.3751806,-0.92314243,0.37380043,0.76922834,1.8009497,0.8643555,0.47551867365837097,0.2611512541770935,0.4781590700149536,0.9892815947532654,3.008535623550415
102,10.199976,1629220971600002,1.4342458,1.7765158,0.34813684,1.3854449,1.6862065,0.30821106,-0.873549,-1.1020702,-0.26156053,1.6901244,1.7549841,0.060744192,-2.4733524,-1.7343062,0.640705,0.91169816,0.7550005,-0.1767878,-1.3849623,-0.9948158,0.32262084,0.7878257,1.7918706,0.8411687,0.4389907121658325,0.26031768321990967,0.46034085750579834,1.0077345371246338,2.94305682182312
103,10.299997,1629220971700023,1.4322827,1.7445326,0.31760216,1.3787466,1.6618713,0.29013732,-0.8916838,-0.9597671,-0.07792668,1.7006658,1.7271686,0.024821047,-2.462146,-1.7857262,0.586412,0.9080717,0.7119559,-0.22125967,-1.3891877,-0.99592125,0.32520077,0.819713,1.6742156,0.71588516,0.3877533972263336,0.2626292407512665,0.459532231092453,1.118532657623291,3.060612678527832
104,10.400018,1629220971800044,1.4318962,1.6861457,0.25860754,1.3730618,1.6049124,0.23759326,-0.9030601,-0.9809847,-0.089190856,1.7068416,1.7276641,0.01950127,-2.4514768,-1.8327965,0.5363556,0.90154546,0.67860883,-0.25151917,-1.3891441,-1.0638245,0.26901397,0.8440722,1.6366191,0.6639799,0.3528173863887787,0.2666943371295929,0.46000608801841736,0.9539105296134949,2.6484243869781494
105,10.500045,1629220971900071,1.4312708,1.6980786,0.27138114,1.3657262,1.607226,0.24748142,-0.912849,-0.841992,0.0811014,1.7198973,1.7356108,0.014716497,-2.439926,-1.9017093,0.46659875,0.88067,0.63940644,-0.27219582,-1.3969413,-1.070222,0.27017146,0.8979249,1.586147,0.5765787,0.3238304555416107,0.2665373682975769,0.4528418481349945,1.0766009092330933,2.8058998584747314
106,10.600073,1629220972000099,1.4273957,1.6517274,0.228177,1.3576304,1.566676,0.21422344,-0.9430258,-1.0060232,-0.072105415,1.7283938,1.7913901,0.058998957,-2.422452,-2.0372517,0.33394358,0.8730734,0.66918314,-0.2300309,-1.400707,-1.2210338,0.14857577,0.95313,1.5934757,0.5364688,0.2694769501686096,0.25569817423820496,0.4194642901420593,0.7840539813041687,2.0733275413513184
107,10.70009,1629220972100116,1.4220598,1.6520927,0.2339759,1.3543061,1.5602056,0.21099934,-0.9800199,-0.87522733,0.11994338,1.7348254,1.7951765,0.056521665,-2.3930905,-2.1280568,0.229767,0.8624677,0.6366458,-0.2547744,-1.4012352,-1.2388424,0.13428627,1.0326096,1.5098687,0.39983818,0.22706077992916107,0.2552555799484253,0.42148247361183167,0.8817760348320007,2.142012357711792
108,10.800106,1629220972200132,1.4190171,1.5336535,0.1166014,1.356668,1.4563512,0.10215219,-1.0013183,-1.0393422,-0.043521266,1.7365109,1.7575995,0.019750463,-2.3688102,-2.1886222,0.15621121,0.8512463,0.65145737,-0.22540373,-1.3944994,-1.3264446,0.056276027,1.0924139,1.3808173,0.24161859,0.1427718698978424,0.2721470892429352,0.4624212384223938,0.5232008695602417,1.2555081844329834
109,10.900127,1629220972300153,1.4117981,1.522237,0.11233185,1.3529011,1.4450479,0.09442911,-1.027308,-0.99212414,0.040270682,1.7417006,1.7687926,0.02537291,-2.348969,-2.226476,0.10619348,0.84009504,0.6263,-0.24120559,-1.3950233,-1.3463324,0.0402636,1.1510053,1.3651136,0.1793757,0.12602320313453674,0.2606414556503296,0.44354093074798584,0.5220761895179749,1.2012659311294556
110,11.000151,1629220972400177,1.409698,1.5605663,0.15345432,1.3552737,1.4763945,0.12412082,-1.0580649,-1.0201261,0.043423984,1.7392274,1.7982891,0.055314,-2.3178403,-2.2488725,0.05979061,0.84747064,0.6477431,-0.22533447,-1.3806536,-1.3508906,0.024611674,1.1978478,1.4192894,0.18551926,0.12907031178474426,0.27251487970352173,0.47845178842544556,0.5971662998199463,1.3481593132019043
111,11.100169,1629220972500195,1.4067811,1.5694827,0.16549046,1.3550988,1.4893868,0.13761409,-1.0825523,-1.0041516,0.08973581,1.7413523,1.8304075,0.08340435,-2.2929273,-2.2691553,0.020608779,0.84822845,0.6541633,-0.21894611,-1.3725345,-1.3596134,0.010684741,1.24526,1.4601011,0.17998959,0.13332577049732208,0.27469632029533386,0.49295294284820557,0.6297295689582825,1.4049309492111206
112,11.200178,1629220972600204,1.4035155,1.4576935,0.055106662,1.3569298,1.395912,0.03994781,-1.1202036,-1.1658019,-0.05219081,1.7374867,1.8014795,0.0599322,-2.26123,-2.3338938,-0.06299477,0.8681377,0.70777243,-0.18092561,-1.356317,-1.4449615,-0.07330211,1.2766786,1.3266428,0.041858997,0.08274668455123901,0.27961286902427673,0.5099589228630066,0.2669126093387604,0.5326969623565674
113,11.300183,1629220972700209,1.4019166,1.4823589,0.081821166,1.3601062,1.4245851,0.06607593,-1.1607612,-1.1494608,0.012934249,1.7306374,1.8192527,0.082992375,-2.2258167,-2.3039906,-0.067771666,0.894789,0.68947583,-0.23163621,-1.3368243,-1.4209254,-0.06954506,1.3075618,1.3963852,0.0744145,0.10412620007991791,0.29303330183029175,0.5470932722091675,0.36188361048698425,0.7738633155822754
114,11.400184,1629220972800210,1.4017713,1.5469174,0.14763407,1.363628,1.486341,0.1257524,-1.1966047,-1.1112719,0.09767019,1.7247398,1.858922,0.12566793,-2.1926272,-2.2514637,-0.051007383,0.9201582,0.63445103,-0.3223375,-1.3170599,-1.385092,-0.056257296,1.3357315,1.5501726,0.17965443,0.16003327071666718,0.31568238139152527,0.6040861010551453,0.5422772169113159,1.2547698020935059
115,11.500176,1629220972900202,1.3989263,1.3250996,-0.07509213,1.360065,1.2706167,-0.09166385,-1.2394105,-0.9130546,0.37354007,1.7220534,1.8632085,0.1321984,-2.1714072,-2.7612374,-0.5113444,0.9627788,0.94369954,-0.021525407,-1.3041272,-1.5819241,-0.22971642,1.3405857,1.0248808,-0.2644913,0.26356008648872375,0.3029750883579254,0.5872217416763306,0.2617911696434021,0.788952648639679
116,11.600158,1629220973000184,1.3979089,1.3484501,-0.050306633,1.3627418,1.2994314,-0.0648785,-1.2809951,-0.9528945,0.375537,1.7128437,1.9066454,0.18150443,-2.1395853,-2.7662072,-0.5432405,1.000213,0.9536359,-0.05254878,-1.2821187,-1.5998756,-0.26276025,1.3458337,1.1264914,-0.18376052,0.26958170533180237,0.32129865884780884,0.626129686832428,0.2651847302913666,0.7464269995689392
117,11.700135,1629220973100161,1.3940974,1.3416429,-0.053353712,1.3622524,1.2905456,-0.073482856,-1.311912,-0.9861254,0.37288836,1.7102604,1.8907417,0.1690292,-2.120631,-2.7297199,-0.52804047,1.019365,0.9766725,-0.048166055,-1.2742146,-1.5800619,-0.25291193,1.3539333,1.1205037,-0.1955627,0.2643905580043793,0.3218587338924408,0.6345702409744263,0.2665007710456848,0.7346131205558777
118,11.800114,1629220973200140,1.3951213,1.355654,-0.040143844,1.3624234,1.2973367,-0.066698834,-1.3208412,-0.98367876,0.38590896,1.7103752,1.8959701,0.17381833,-2.12074,-2.6933095,-0.4963806,1.0360737,0.972258,-0.07199748,-1.2718704,-1.5679411,-0.24482745,1.3400252,1.1558545,-0.15429455,0.2550792694091797,0.32810404896736145,0.6520087122917175,0.25734201073646545,0.664280354976654
119,11.900094,1629220973300120,1.3961235,1.299665,-0.09811194,1.3643664,1.2415923,-0.12581508,-1.3294096,-1.0938529,0.2696132,1.7084926,1.8552908,0.13748333,-2.1174264,-2.7399993,-0.5397302,1.0496559,1.0480194,-0.0018463203,-1.2670834,-1.6014267,-0.27647594,1.3315513,1.0284048,-0.25397006,0.2620353400707245,0.34741562604904175,0.6889656186103821,0.3231911361217499,0.9913616180419922
