iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
62,6.200029,1629220880400036,-0.20576182,-0.48149562,-0.28046015,-0.21882623,-0.43231824,-0.21877992,-1.570008,-1.2050334,0.4177422,0.5626951,0.38201535,-0.16921504,0.65133387,0.71965814,0.059232693,-1.6861722,-1.9296594,-0.27470443,-0.6335086,-0.5155641,0.09753097,1.4363194,1.3485245,-0.07355281,0.23009730875492096,0.19774039089679718,0.481853187084198,1.1120363473892212,2.1057143211364746
63,6.300016,1629220880500023,-0.18022135,-0.4677862,-0.29249397,-0.19164659,-0.4230118,-0.23709583,-1.6914141,-1.2882601,0.46144152,0.61486286,0.40001857,-0.20121174,0.6058375,0.6899046,0.072880656,-1.625941,-1.9205046,-0.33232933,-0.68126565,-0.56459033,0.09648142,1.4896067,1.362014,-0.1068946,0.2577962279319763,0.16769839823246002,0.4486309587955475,1.3028517961502075,2.466602325439453
64,6.400011,1629220880600018,-0.16132757,-0.4527402,-0.2964077,-0.16940914,-0.4120119,-0.2486117,-1.8011729,-1.4396882,0.41374764,0.6600674,0.4239021,-0.22117986,0.56651354,0.6259949,0.05156649,-1.553966,-1.887013,-0.37574664,-0.7181041,-0.6452379,0.060254686,1.5280117,1.369088,-0.13314304,0.2585960328578949,0.1262013167142868,0.37037038803100586,1.433445692062378,2.7662405967712402
65,6.500007,1629220880700014,-0.14001942,-0.38457143,-0.24874386,-0.14734194,-0.363812,-0.22183174,-1.9248354,-1.7324065,0.22025008,0.70662725,0.50018513,-0.19334272,0.52449036,0.5419011,0.0150939915,-1.4696546,-1.8263028,-0.40237382,-0.7542746,-0.80959666,-0.045747038,1.5621859,1.431916,-0.109137505,0.21596024930477142,0.13652096688747406,0.3821920156478882,1.2602840662002563,2.5093677043914795
66,6.599994,1629220880800001,-0.118543655,-0.32088625,-0.20581095,-0.12586224,-0.3167378,-0.1956033,-2.0525258,-2.0109916,0.047539145,0.754433,0.57617205,-0.1669497,0.48161492,0.44397128,-0.032634586,-1.3801913,-1.7484312,-0.41545168,-0.7930504,-0.96577513,-0.14282992,1.5875777,1.4924128,-0.07972725,0.1972222477197647,0.15623360872268677,0.42760008573532104,1.0850123167037964,2.2391374111175537
67,6.699984,1629220880899991,-0.09665671,-0.24750413,-0.15343308,-0.10353198,-0.25814083,-0.15843831,-2.1813319,-2.252347,-0.0812824,0.8014308,0.67256117,-0.12069247,0.44291636,0.3205955,-0.106044225,-1.2845509,-1.6209402,-0.37951756,-0.8268677,-1.1322597,-0.25253546,1.6088728,1.5542618,-0.045751974,0.19071058928966522,0.1818590611219406,0.4905506372451782,0.8426189422607422,1.8609144687652588
68,6.799969,1629220880999976,-0.072261184,-0.15905632,-0.08828288,-0.07629925,-0.18309715,-0.10944315,-2.3135376,-2.4739985,-0.1836602,0.8418248,0.7941452,-0.044654183,0.40946615,0.18490149,-0.19468294,-1.1880314,-1.4584131,-0.30504715,-0.8561007,-1.2982315,-0.3656078,1.6245629,1.6491306,0.020582346,0.2001701295375824,0.1882563680410385,0.5565891265869141,0.5243338346481323,1.3833322525024414
69,6.899944,1629220881099951,-0.04812197,-0.19746067,-0.1518985,-0.0506595,-0.23220816,-0.18604538,-2.4555235,-2.3837447,0.08215646,0.87460387,0.6363995,-0.22308955,0.3878276,-0.065121286,-0.39267722,-1.0831342,-1.1142946,-0.03515554,-0.87715155,-1.3122941,-0.3598291,1.6337513,0.981291,-0.54661816,0.29536086320877075,0.188445046544075,0.5739070773124695,0.8647145628929138,2.3964061737060547
70,6.99991,1629220881199917,-0.025160689,-0.13157643,-0.108239815,-0.026622854,-0.17865303,-0.15579575,-2.6023293,-2.4355826,0.19085464,0.90301615,0.70359623,-0.18676609,0.36855942,-0.22477923,-0.514386,-0.96756583,-0.9398449,0.031275008,-0.8971435,-1.3916707,-0.40893558,1.6328688,0.93025357,-0.58863693,0.33290165662765503,0.19462373852729797,0.5920733213424683,0.7097905874252319,2.223210573196411
71,7.099874,1629220881299881,-0.0020194016,-0.073052056,-0.072250225,-0.0039181793,-0.123272456,-0.12231053,-2.748737,-2.4729314,0.31568137,0.93117845,0.78258824,-0.13916169,0.35213885,-0.30152535,-0.56668437,-0.84200615,-0.8559792,-0.015764533,-0.9101773,-1.4370295,-0.43566582,1.6249936,1.0115665,-0.5139169,0.33810052275657654,0.20290414988994598,0.6113682389259338,0.5580623149871826,1.9775214195251465
72,7.199841,1629220881399848,0.020165652,-0.04764689,-0.06897492,0.014424724,-0.094452776,-0.111574255,-2.897698,-2.4572053,0.5041785,0.95354635,0.83170605,-0.11410915,0.3390283,-0.3673483,-0.61238253,-0.7117722,-0.8200457,-0.122155175,-0.91443825,-1.4668915,-0.45683593,1.6021384,1.0551407,-0.4582637,0.36963871121406555,0.21596527099609375,0.6195002794265747,0.5736876130104065,2.1193697452545166
73,7.299816,1629220881499823,0.041801214,-0.09197021,-0.13606438,0.031690102,-0.1312863,-0.16701311,-3.0377722,-2.2863884,0.8600179,0.95675766,0.76246226,-0.18196675,0.35338187,-0.44193375,-0.6894869,-0.59674835,-0.80231297,-0.23191991,-0.9040632,-1.4532118,-0.45410317,1.5652659,0.83531946,-0.61153454,0.4909828007221222,0.23897044360637665,0.6239359378814697,0.9311758875846863,2.970432758331299
74,7.399784,1629220881599791,0.06416471,-0.12062193,-0.18795407,0.04747401,-0.1601192,-0.21273503,-3.1832387,-2.1108923,1.2273849,0.9521665,0.72706753,-0.21081573,0.38132918,-0.3698169,-0.65119475,-0.47156867,-0.8958285,-0.47865388,-0.8819208,-1.3819522,-0.41348708,1.5150465,0.8283761,-0.5752787,0.5901886820793152,0.2654748260974884,0.6216860413551331,1.3696112632751465,3.6881957054138184
75,7.499746,1629220881699753,0.08536486,-0.14819051,-0.23755874,0.058389574,-0.18387392,-0.24826404,-3.3261244,-2.144039,1.3529899,0.94583845,0.64688975,-0.27997947,0.40933073,-0.3427633,-0.6520166,-0.3354077,-0.76291424,-0.48231685,-0.8542059,-1.3108726,-0.37762782,1.456323,0.62227434,-0.6987493,0.6437825560569763,0.30107352137565613,0.6309280395507812,1.705030918121338,4.353015899658203
76,7.599715,1629220881799722,0.10413112,-0.14157046,-0.24991314,0.06449666,-0.18432,-0.25497952,-3.4906552,-2.1569626,1.5265162,0.93434817,0.6290678,-0.28590938,0.43898186,-0.35634625,-0.68949777,-0.18803594,-0.6712469,-0.5451631,-0.81554765,-1.3039675,-0.40388525,1.3829378,0.53081816,-0.71388876,0.7057653069496155,0.3461543619632721,0.6617088317871094,1.8409197330474854,4.675293922424316
77,7.699682,1629220881899689,0.13352288,-0.09553934,-0.23298857,0.08138945,-0.14023712,-0.22711599,-3.6151173,-2.2115724,1.6064677,0.9003165,0.6882816,-0.1985806,0.48696688,-0.33902657,-0.7160826,-0.034463085,-0.6748191,-0.7224556,-0.75477403,-1.3171628,-0.46505177,1.2733788,0.6830209,-0.49459007,0.7264336347579956,0.3818868398666382,0.6765965223312378,1.701866626739502,4.383250713348389
78,7.799647,1629220881999654,0.1602856,-0.046212208,-0.21003738,0.10453453,-0.09740702,-0.20694338,-3.66681,-2.1469736,1.7395725,0.8483027,0.7731153,-0.07041656,0.54339045,-0.3532381,-0.7773186,0.09766413,-0.7634303,-0.97149473,-0.69115,-1.3522145,-0.5466489,1.16506,0.88446325,-0.23507838,0.792158842086792,0.4000813066959381,0.6864824891090393,1.6497060060501099,4.329893589019775
79,7.899617,1629220882099624,0.17812191,0.035018194,-0.14555666,0.13217953,-0.019546665,-0.15548424,-3.7019079,-1.9593954,1.9944427,0.79241544,0.90370655,0.10422934,0.59253865,-0.45353675,-0.90687925,0.22851217,-0.8325618,-1.1971136,-0.6301715,-1.4190521,-0.652343,1.0583848,1.0959002,0.031429652,0.9162476062774658,0.40110695362091064,0.7026864886283875,1.4882526397705078,4.404819488525391
80,7.999603,1629220882199610,0.1849008,0.049753893,-0.13746347,0.15523583,-0.006970442,-0.1662239,-3.7230873,-2.0527167,1.9118707,0.7291992,0.9048458,0.16450128,0.6496827,-0.4513198,-0.95449746,0.35451275,-0.7351255,-1.22934,-0.5590672,-1.4061322,-0.7004569,0.9388786,1.0899726,0.12658355,0.9122666120529175,0.4155467450618744,0.7505166530609131,1.5398107767105103,4.570104122161865
81,8.099599,1629220882299606,0.18463023,0.09389912,-0.092286326,0.17843351,0.033556066,-0.14846586,-3.7355142,-2.2744892,1.6722581,0.65365106,0.8916971,0.22294128,0.71727216,-0.3506552,-0.9258235,0.4622965,-0.5513957,-1.143657,-0.48625356,-1.3474895,-0.7121752,0.79284316,1.0993,0.25674343,0.837773859500885,0.43142828345298767,0.8062502145767212,1.4279632568359375,4.456918716430664
82,8.199596,1629220882399603,0.18384597,0.056483258,-0.12954582,0.20259422,-0.0038881665,-0.21159668,-3.7381508,-2.5099714,1.4057481,0.57750803,0.8073468,0.2152548,0.77925026,-0.29148424,-0.9282571,0.56294924,-0.3957304,-1.0815914,-0.42032117,-1.3103664,-0.7359982,0.6480066,0.910242,0.21969557,0.7669320702552795,0.4375156760215759,0.8570432066917419,1.6195942163467407,4.641666889190674
83,8.299599,1629220882499606,0.19309789,0.12874065,-0.06546038,0.22559981,0.059264623,-0.1704551,-3.7357607,-2.7076955,1.1767015,0.50269645,0.8757356,0.34936863,0.8397895,-0.2331159,-0.9301392,0.6700223,-0.29477307,-1.0884911,-0.3520313,-1.3207896,-0.8010878,0.49740666,1.0776854,0.48614588,0.747334897518158,0.41026103496551514,0.874476969242096,1.4798495769500732,4.575897693634033
84,8.399617,1629220882599624,0.20273797,0.15302466,-0.050565448,0.24130428,0.09724971,-0.1476226,-3.7224379,-3.0152228,0.8094633,0.4266796,0.97894835,0.51722556,0.9003562,-0.15965782,-0.9189632,0.7517642,-0.27892002,-1.1628276,-0.2888428,-1.401564,-0.92013395,0.35226938,1.3762827,0.8578978,0.768635094165802,0.3893953859806061,0.8986146450042725,1.5398738384246826,4.693162441253662
85,8.499648,1629220882699655,0.2136901,0.30062795,0.08842804,0.2528932,0.23182938,-0.021585558,-3.7017126,-3.2890992,0.47226852,0.36100447,1.1337416,0.7237045,0.9603969,0.12937655,-0.72044057,0.822316,-0.19894508,-1.1521963,-0.22388174,-1.3375542,-0.9209206,0.22973843,1.943004,1.4353396,0.8299063444137573,0.3500016927719116,0.9046059250831604,1.3818156719207764,4.733997821807861
86,8.599673,1629220882799680,0.2311861,0.31918848,0.08951081,0.26133642,0.22532293,-0.03690549,-3.670576,-3.3829095,0.32925704,0.29374418,0.98689324,0.6491666,1.0228708,-0.03249132,-0.9149303,0.8853882,0.1071634,-0.8780005,-0.15636165,-1.3067782,-0.95130503,0.11063425,1.4227353,1.0992521,0.7297705411911011,0.32692795991897583,0.9230444431304932,1.3518811464309692,4.704816818237305
87,8.699707,1629220882899714,0.26404452,0.27547824,0.011629705,0.27232036,0.18435892,-0.09014013,-3.6393464,-3.4311416,0.23830673,0.2231918,0.8827319,0.6176902,1.0872183,-0.03145074,-0.9698132,0.9453438,0.24740466,-0.78742146,-0.08197076,-1.2508429,-0.9665664,0.0026536062,1.1391717,0.95215213,0.6935421824455261,0.28856414556503296,0.8955411314964294,1.395590901374817,4.558196544647217
88,8.799754,1629220882999761,0.29306346,0.33922017,0.046947874,0.28328466,0.21493778,-0.07003975,-3.609604,-3.6606636,-0.058441874,0.15052608,0.8333621,0.63950795,1.1507443,0.17140354,-0.8490247,0.9890454,0.30043283,-0.7768991,-0.008182591,-1.1729838,-0.9632,-0.094130695,1.1907897,1.0764806,0.6919605731964111,0.25125277042388916,0.8675606846809387,1.3489816188812256,4.285841464996338
89,8.899812,1629220883099819,0.31705472,0.45873094,0.14410467,0.29147086,0.311231,0.020249564,-3.5749896,-3.897604,-0.36925763,0.08089527,0.8798418,0.7482509,1.2097886,0.41537833,-0.688702,1.0246174,0.39925417,-0.7055406,0.0641192,-1.1032854,-0.9653529,-0.1828544,1.4748728,1.3888108,0.7541722655296326,0.2279430329799652,0.8254236578941345,1.2713536024093628,4.235017776489258
90,8.999879,1629220883199886,0.34003147,0.45556092,0.11750973,0.29925713,0.30554315,0.0064417217,-3.5370014,-3.8739524,-0.38566697,0.017494839,0.8157982,0.7476485,1.2647457,0.48078644,-0.67964166,1.0543153,0.43343225,-0.7004861,0.12975402,-1.0134778,-0.9453639,-0.2606331,1.3743596,1.3697642,0.7453294396400452,0.21196909248828888,0.7977087497711182,1.3017200231552124,4.171177387237549
91,9.099953,1629220883299960,0.34318763,0.59042084,0.251471,0.2925689,0.4269552,0.13771488,-3.5151396,-3.872008,-0.4084641,-0.06262914,0.8834138,0.88601357,1.3621758,0.7796749,-0.5049904,1.072732,0.3326011,-0.83502257,0.1952036,-0.9002296,-0.90583813,-0.35946783,1.7970383,1.8066776,0.8711322546005249,0.19498583674430847,0.6906359195709229,1.4021646976470947,4.713525772094727
92,9.200035,1629220883400042,0.3450785,0.55844617,0.217025,0.28285733,0.40073475,0.1207971,-3.4965672,-3.6655688,-0.19343562,-0.14576092,0.78549993,0.8721694,1.4779576,0.70132005,-0.67329425,1.0802758,0.14390615,-1.0564209,0.2570572,-0.89827704,-0.9553716,-0.44696927,1.5740523,1.6931714,0.8809584975242615,0.1756567806005478,0.5436385273933411,1.5284184217453003,4.93821907043457
93,9.300121,1629220883500128,0.35123208,0.5918797,0.24477257,0.2735882,0.4064922,0.13619585,-3.476296,-3.5802948,-0.11903493,-0.216261,0.71401304,0.8712452,1.5746309,0.7612572,-0.7051421,1.0891521,0.12094149,-1.0923442,0.3098905,-0.85610247,-0.96418554,-0.5206167,1.4824212,1.6781051,0.8865545392036438,0.16627708077430725,0.4664740264415741,1.5598690509796143,5.010001182556152
94,9.400213,1629220883600220,0.36130196,0.59079194,0.23342365,0.2720739,0.42881176,0.16062006,-3.4525816,-3.4698515,-0.019766703,-0.2681743,0.68970215,0.89709616,1.6427498,0.71372116,-0.80540735,1.0951374,0.091406494,-1.1324185,0.35117203,-0.8204373,-0.96882993,-0.57324773,1.421204,1.6709118,0.9046468734741211,0.15949884057044983,0.40890565514564514,1.652608036994934,5.274550914764404
95,9.500303,1629220883700310,0.37428257,0.6459197,0.27629322,0.27187133,0.46040472,0.19320312,-3.4296288,-3.406391,0.026597656,-0.31265584,0.6091168,0.8632832,1.699897,0.8046663,-0.77610683,1.1030657,0.16877022,-1.054081,0.39009833,-0.73246133,-0.92826957,-0.6185355,1.32069,1.6246444,0.8713648319244385,0.1530604362487793,0.3688047528266907,1.640256404876709,5.272878170013428
96,9.600378,1629220883800385,0.38916588,0.66395473,0.279499,0.27763236,0.4840853,0.21156651,-3.4072282,-3.4728467,-0.075105555,-0.341316,0.54434663,0.8294646,1.7321123,0.87271416,-0.74504226,1.1104372,0.24755815,-0.9735082,0.4186836,-0.66432595,-0.8955647,-0.6465843,1.2289566,1.5712906,0.8359372615814209,0.1509854644536972,0.35526907444000244,1.5850085020065308,5.065454483032227
97,9.70044,1629220883900447,0.40539312,0.71500254,0.3149164,0.28740463,0.5516104,0.2707498,-3.386306,-3.5695837,-0.20977566,-0.36178142,0.5086255,0.81517684,1.7495261,0.9877627,-0.6603993,1.1156557,0.26835123,-0.9559368,0.4401756,-0.5566057,-0.82426065,-0.6670551,1.2418276,1.5992236,0.8267300724983215,0.1531362235546112,0.35672107338905334,1.5779262781143188,5.021514892578125
98,9.800502,1629220884000509,0.4252348,0.6687225,0.24766132,0.3053961,0.5185595,0.21844319,-3.366389,-3.5867186,-0.25218448,-0.36610693,0.42477798,0.7407008,1.7406366,1.0277305,-0.61804324,1.120687,0.31360313,-0.91055954,0.45082855,-0.50029063,-0.78650165,-0.6665659,1.0586888,1.4453838,0.7615857720375061,0.15639398992061615,0.3786570131778717,1.416930913925171,4.429996013641357
99,9.900576,1629220884100583,0.44559094,0.7298213,0.28910235,0.3259605,0.59154385,0.2721615,-3.3460438,-3.6128454,-0.30537543,-0.36361307,0.34182972,0.66068023,1.7220123,1.18162,-0.46848494,1.1267545,0.3292683,-0.89973134,0.4567123,-0.35138845,-0.6682365,-0.6601539,1.0288829,1.4150412,0.7215678095817566,0.16382773220539093,0.40423083305358887,1.3612507581710815,4.2998199462890625
100,10.00065,1629220884200657,0.47028035,0.64330435,0.17598979,0.34939623,0.5269516,0.18195319,-3.3245306,-3.6101305,-0.32689163,-0.35184708,0.08794277,0.4118838,1.6872458,1.3761914,-0.269664,1.1337717,0.5175813,-0.69519174,0.45918962,-0.112260096,-0.4725445,-0.64338684,0.54957205,0.99943703,0.514631986618042,0.1695488840341568,0.4371333718299866,0.9427527189254761,2.8804359436035156
101,10.100703,1629220884300710,0.49515405,0.6340567,0.14128356,0.36995336,0.49748215,0.1306875,-3.3031607,-3.6266336,-0.3702403,-0.33871198,-0.21688558,0.11409613,1.6593164,1.7104143,0.04429853,1.134165,0.6543403,-0.54134274,0.46178156,0.1850902,-0.22880226,-0.6204975,0.12395246,0.6236853,0.339758038520813,0.17172321677207947,0.46813488006591797,0.4767465889453888,1.4750064611434937
102,10.200724,1629220884400731,0.52167773,0.6677376,0.14856347,0.3914084,0.49171922,0.10279537,-3.2759826,-3.4855618,-0.23987994,-0.3340365,-0.5388691,-0.19183531,1.63924,2.0548055,0.36026824,1.1332393,0.6950061,-0.49441877,0.47061914,0.5155475,0.03715227,-0.6050039,-0.28473157,0.26831773,0.26800161600112915,0.1626780927181244,0.4612533450126648,0.21767272055149078,0.8372944593429565
103,10.300729,1629220884500736,0.54895586,0.6487781,0.10153327,0.414702,0.45715722,0.043506786,-3.2487686,-3.3350828,-0.0987934,-0.31723037,-0.7494216,-0.40476733,1.60273,2.2527897,0.5635595,1.1324732,0.66931397,-0.52254057,0.47149915,0.716525,0.20261735,-0.5763639,-0.5711096,0.004401971,0.319671630859375,0.16068190336227417,0.480167955160141,0.30156010389328003,0.7611157298088074
104,10.400718,1629220884600725,0.5761947,0.6207174,0.045285862,0.4396838,0.42125425,-0.018886024,-3.2293897,-3.1586566,0.08095957,-0.29489535,-0.8848935,-0.55256087,1.5624523,2.3061266,0.6447172,1.1336036,0.6601565,-0.5341474,0.46610287,0.83505464,0.30509442,-0.53943914,-0.83100027,-0.24426408,0.38210055232048035,0.15669602155685425,0.48788097500801086,0.42413660883903503,0.9856740832328796
105,10.500696,1629220884700703,0.6001525,0.6121278,0.012180557,0.46617344,0.42155704,-0.04572149,-3.2128835,-3.124495,0.10116754,-0.2779014,-0.9003877,-0.5829876,1.5363936,2.2294986,0.6008769,1.1324689,0.66622,-0.52602637,0.4614817,0.81518006,0.29248106,-0.49717653,-0.8961206,-0.33422735,0.38525286316871643,0.14474913477897644,0.47039514780044556,0.43788808584213257,1.0292056798934937
106,10.600663,1629220884800670,0.6223374,0.6565772,0.034826733,0.49044278,0.4537073,-0.037645366,-3.1957922,-3.1952431,0.000628463,-0.26545095,-0.90008235,-0.594362,1.5125221,2.3639889,0.7381663,1.134392,0.686203,-0.50565106,0.45975107,0.87809825,0.3459406,-0.4653166,-0.7867698,-0.26930708,0.4105895757675171,0.14272524416446686,0.4685448110103607,0.4918651282787323,1.188506007194519
107,10.700618,1629220884900625,0.6356119,0.6698661,0.034841344,0.5107533,0.4654927,-0.046381623,-3.1842701,-3.0638068,0.13787982,-0.25728983,-0.9273151,-0.6275101,1.5068164,2.3704052,0.7486753,1.1204226,0.63475734,-0.5479321,0.45564884,0.91856277,0.38279384,-0.4328171,-0.79309624,-0.30183464,0.4351040720939636,0.1576545387506485,0.49823853373527527,0.5564896464347839,1.3615084886550903
108,10.800571,1629220885000578,0.65207726,0.5843388,-0.06889957,0.5314991,0.36544654,-0.17016545,-3.17024,-2.9723113,0.22654495,-0.25183338,-0.99494827,-0.6959619,1.5011322,2.365948,0.74973893,1.1120293,0.5816584,-0.59836936,0.45268607,0.93648005,0.40006003,-0.4057482,-0.96787375,-0.47093755,0.48365452885627747,0.1700160950422287,0.5161461234092712,0.715006947517395,1.7884365320205688
109,10.90053,1629220885100537,0.6667177,0.67357576,0.006975604,0.54941916,0.45019314,-0.10168373,-3.1629696,-2.9925876,0.19501564,-0.23665106,-0.93295133,-0.65211785,1.4917902,2.4666374,0.8451291,1.0996265,0.5873586,-0.5779455,0.44473696,0.9813489,0.44373634,-0.3669203,-0.6987633,-0.27801144,0.4738319218158722,0.20233967900276184,0.581233024597168,0.6767073273658752,1.6918319463729858
110,11.000489,1629220885200496,0.6840477,0.73842824,0.05531267,0.56957614,0.5320038,-0.038502943,-3.1498988,-3.1003215,0.056745052,-0.22737145,-0.8546276,-0.5874548,1.484882,2.4451463,0.8324867,1.0873265,0.6194537,-0.52785844,0.44101548,0.9378605,0.4108522,-0.33346343,-0.5193252,-0.15571126,0.43554264307022095,0.22084668278694153,0.613332986831665,0.613412082195282,1.556695818901062
111,11.100452,1629220885300459,0.7002295,0.76494336,0.06582309,0.588223,0.5611499,-0.02774365,-3.1436436,-3.0648267,0.09021214,-0.20617226,-0.8279223,-0.582298,1.4701687,2.430546,0.8325847,1.0768402,0.5784569,-0.56228065,0.4313944,0.91447926,0.39947364,-0.2772288,-0.45615894,-0.14990409,0.43927764892578125,0.25328153371810913,0.6793109774589539,0.6277671456336975,1.6086126565933228
112,11.200422,1629220885400429,0.7159871,0.7788409,0.06393119,0.60868645,0.5687769,-0.040898047,-3.1397142,-3.046928,0.10620124,-0.18028519,-0.8577358,-0.63446426,1.4464066,2.441373,0.86257124,1.0710826,0.6112126,-0.5188296,0.4173171,0.95227873,0.4423717,-0.2168306,-0.5016944,-0.23865317,0.45899954438209534,0.2851918339729309,0.745987057685852,0.716892421245575,1.8690687417984009
113,11.300398,1629220885500405,0.731129,0.8689532,0.14018667,0.6304476,0.66114146,0.031454075,-3.1355512,-2.926064,0.2397746,-0.1504566,-0.8336795,-0.6398702,1.4147428,2.3454523,0.80686456,1.0680351,0.59396005,-0.5348559,0.39924052,0.9633869,0.46650523,-0.15190195,-0.4519716,-0.25139233,0.4617215096950531,0.3182424008846283,0.8243772983551025,0.8623227477073669,2.1188364028930664
114,11.400376,1629220885600383,0.74400157,0.84894955,0.10674689,0.6511041,0.6545103,0.0034905944,-3.1317248,-3.0511436,0.09223152,-0.118875824,-0.7729703,-0.61259013,1.381888,2.3186777,0.81213564,1.0632696,0.6303163,-0.48846194,0.3791222,0.9005883,0.43121192,-0.083480075,-0.3517627,-0.22476183,0.43729299306869507,0.3647582232952118,0.9255867600440979,0.7477659583091736,1.9716519117355347
115,11.500352,1629220885700359,0.7584482,0.8679633,0.11139233,0.67443687,0.68340796,0.0091932975,-3.1261795,-2.9726756,0.1756973,-0.08324232,-0.809776,-0.68043286,1.3429108,2.275356,0.8083694,1.0580606,0.635746,-0.47645932,0.35562104,0.9368094,0.48059762,-0.008411791,-0.4438135,-0.36477083,0.46782174706459045,0.407541424036026,1.0269750356674194,0.8662028908729553,2.251600742340088
116,11.600336,1629220885800343,0.7684917,0.7947689,0.026727661,0.6956079,0.61145955,-0.086232595,-3.1217546,-2.9549356,0.1909376,-0.041349486,-0.8831139,-0.78835183,1.299164,2.253269,0.8271469,1.0512114,0.7234314,-0.36980438,0.32649386,0.9608631,0.52457404,0.07176207,-0.6775245,-0.6277373,0.5191658735275269,0.4661989212036133,1.1452240943908691,1.017147421836853,2.821300506591797
117,11.700331,1629220885900338,0.78313255,0.78720546,0.004142718,0.718493,0.6071635,-0.114086986,-3.1164608,-2.8660693,0.28659278,0.0027551875,-0.9202818,-0.8644674,1.2576045,2.293297,0.89787805,1.0413289,0.69744086,-0.3879777,0.30279374,1.0114301,0.5859872,0.14891195,-0.7002954,-0.7114489,0.575404703617096,0.5179563164710999,1.2381982803344727,1.161544680595398,3.234795331954956
118,11.80032,1629220886000327,0.796647,0.81718814,0.020893225,0.73910135,0.64502496,-0.09640654,-3.108435,-2.9899192,0.13565059,0.045703113,-0.8751519,-0.86242384,1.2198374,2.2826397,0.92138046,1.0267003,0.7976883,-0.2583734,0.28057036,0.991981,0.58828133,0.22813098,-0.62546986,-0.71512973,0.5640358328819275,0.5717869400978088,1.3397879600524902,1.2012141942977905,3.383303165435791
119,11.900311,1629220886100318,0.81622106,0.81039524,-0.0059256777,0.75900227,0.63690716,-0.12511924,-3.0951915,-3.0061111,0.10195946,0.08859531,-0.88595533,-0.91271234,1.1846715,2.2641652,0.93585074,1.0136254,0.81893164,-0.21965529,0.2603331,0.9775256,0.59306246,0.30524573,-0.6639624,-0.81198317,0.5909985303878784,0.6036826372146606,1.3965458869934082,1.3147358894348145,3.7289605140686035
